Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,25/07/2006,21Z,37.2,15%,998.6 Hpa,340º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,25/07/2006,18Z,37.4,22%,998.1 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,25/07/2006,15Z,46.0,14%,996.7 Hpa,330º (NW),10.8,0/8,-,-,-,-,49.8,-,Clear
ABADAN,25/07/2006,12Z,48.6,8%,997.1 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,25/07/2006,09Z,46.0,13%,998.3 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,25/07/2006,06Z,37.8,24%,999.3 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,25/07/2006,03Z,28.4,46%,998.4 Hpa,330º (NW),7.2,3/8,-,-,CI,-,-,28.4,Scattered clouds
ABADAN,25/07/2006,00Z,34.6,16%,998.1 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,25/07/2006,21Z,22.4,23%,997.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,25/07/2006,18Z,28.8,18%,995.9 Hpa,010º (N),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,25/07/2006,15Z,33.4,13%,997.1 Hpa,030º (NE),18.0,1/8,1/8 CU,-,-,-,35.0,-,Few clouds
ABADEH,25/07/2006,12Z,34.6,12%,997.1 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,25/07/2006,09Z,32.4,12%,998.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,25/07/2006,06Z,28.6,17%,998.5 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,25/07/2006,03Z,17.0,27%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ABADEH,25/07/2006,00Z,18.2,32%,998.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,25/07/2006,15Z,34.4,72%,996.3 Hpa,330º (NW),10.8,4/8,-,4/8 AC,CI,-,37.8,-,"Scattered clouds, haze"
ABU MUSA,25/07/2006,12Z,35.8,10%,996.6 Hpa,320º (NW),14.4,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, haze"
ABU MUSA,25/07/2006,09Z,36.4,66%,998.3 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,25/07/2006,06Z,35.2,350%,998.8 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,25/07/2006,03Z,32.8,81%,997.8 Hpa,180º (S ),14.4,5/8,-,5/8 AC,-,-,-,31.8,"Cloudy, mist"
AHAR,25/07/2006,21Z,21.0,54%,-,100º (E ),10.8,4/8,-,-,-,-,-,-,Scattered clouds
AHAR,25/07/2006,18Z,23.0,55%,1007.4 Hpa,090º (E ),14.4,2/8,2/8 SC,-,-,-,-,-,Few clouds
AHAR,25/07/2006,15Z,27.0,46%,-,050º (NE),10.8,1/8,-,-,-,-,-,-,Few clouds
AHAR,25/07/2006,12Z,29.0,42%,-,060º (NE),14.4,1/8,-,-,-,-,-,-,Few clouds
AHAR,25/07/2006,09Z,27.0,46%,-,090º (E ),21.6,1/8,-,-,-,-,-,-,Few clouds
AHAR,25/07/2006,06Z,22.8,58%,-,130º (SE),21.6,3/8,-,-,-,-,-,-,Scattered clouds
AHAR,25/07/2006,03Z,18.2,72%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
AHAR,25/07/2006,00Z,18.6,59%,-,090º (E ),18.0,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,25/07/2006,21Z,38.4,10%,997.6 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/07/2006,18Z,41.4,13%,997.0 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/07/2006,15Z,46.8,8%,995.6 Hpa,280º (W ),7.2,0/8,-,-,-,-,49.8,-,Clear
AHWAZ,25/07/2006,12Z,49.4,5%,995.7 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/07/2006,09Z,45.8,14%,997.2 Hpa,240º (SW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/07/2006,06Z,36.6,32%,998.2 Hpa,040º (NE),7.2,1/8,-,-,CI,-,-,-,"Few clouds, haze"
AHWAZ,25/07/2006,03Z,30.2,43%,997.4 Hpa,calm.,,0/8,-,-,-,-,-,30.2,Clear
AHWAZ,25/07/2006,00Z,35.0,18%,997.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/07/2006,21Z,23.2,27%,997.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/07/2006,18Z,27.6,21%,997.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/07/2006,15Z,33.8,12%,996.9 Hpa,240º (SW),18.0,3/8,1/8 SC,AC,-,-,35.6,-,Scattered clouds
ALI-GOODARZ,25/07/2006,12Z,34.6,10%,996.8 Hpa,190º (S ),32.4,3/8,-,1/8 AC,-,-,-,-,Scattered clouds
ALI-GOODARZ,25/07/2006,09Z,33.0,12%,997.8 Hpa,060º (NE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/07/2006,06Z,28.6,14%,999.5 Hpa,150º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/07/2006,03Z,18.4,24%,-,120º (SE),28.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/07/2006,00Z,18.4,28%,998.6 Hpa,120º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ANZALI,25/07/2006,21Z,27.8,55%,-,350º (N ),7.2,3/8,-,-,-,-,-,-,Scattered clouds
ANZALI,25/07/2006,18Z,26.8,62%,1013.5 Hpa,calm.,,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ANZALI,25/07/2006,15Z,27.0,69%,-,360º (N ),14.4,6/8,-,-,-,-,-,-,Cloudy
ANZALI,25/07/2006,12Z,28.0,69%,-,360º (N ),7.2,7/8,-,-,-,-,-,-,Cloudy
ANZALI,25/07/2006,09Z,28.0,73%,-,030º (NE),10.8,8/8,-,-,-,-,-,-,Overcast
ANZALI,25/07/2006,03Z,26.8,76%,-,350º (N ),14.4,7/8,-,-,-,-,-,-,Cloudy
ANZALI,25/07/2006,00Z,23.2,76%,-,220º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,25/07/2006,21Z,28.4,18%,996.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,25/07/2006,18Z,30.6,18%,996.5 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ARAK,25/07/2006,15Z,35.0,12%,996.0 Hpa,090º (E ),7.2,4/8,1/8 SC,AC,-,-,38.6,-,Scattered clouds
ARAK,25/07/2006,12Z,37.6,9%,995.7 Hpa,270º (W ),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
ARAK,25/07/2006,09Z,35.8,10%,997.1 Hpa,180º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,25/07/2006,06Z,30.2,18%,-,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,25/07/2006,03Z,20.8,32%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,25/07/2006,00Z,23.8,28%,996.3 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ARDEBIL,25/07/2006,21Z,15.0,83%,-,050º (NE),18.0,0/8,-,-,-,-,-,-,Clear
ARDEBIL,25/07/2006,18Z,16.4,78%,1010.8 Hpa,080º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ARDEBIL,25/07/2006,15Z,19.6,68%,-,090º (E ),28.8,0/8,-,-,-,-,-,-,Clear
ARDEBIL,25/07/2006,12Z,23.0,67%,-,090º (E ),36.0,0/8,-,-,-,-,-,-,Clear
ARDEBIL,25/07/2006,09Z,23.6,70%,-,050º (NE),18.0,0/8,-,-,-,-,-,-,Clear
ARDEBIL,25/07/2006,06Z,19.8,80%,-,100º (E ),14.4,5/8,-,-,-,-,-,-,Cloudy
ARDEBIL,25/07/2006,03Z,15.4,96%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ARDEBIL,25/07/2006,00Z,14.2,87%,-,020º (N),14.4,0/8,-,-,-,-,-,-,Clear
BABULSAR,25/07/2006,21Z,27.0,80%,-,210º (SW),10.8,8/8,-,-,-,-,-,-,Overcast
BABULSAR,25/07/2006,18Z,27.8,70%,1011.8 Hpa,290º (W ),18.0,8/8,4/8 CB,AC,,-,-,-,Overcast
BABULSAR,25/07/2006,15Z,28.8,68%,-,290º (W ),18.0,7/8,-,-,-,-,-,-,Cloudy
BABULSAR,25/07/2006,12Z,30.4,63%,-,330º (NW),21.6,3/8,-,-,-,-,-,-,Scattered clouds
BABULSAR,25/07/2006,09Z,30.6,67%,-,310º (NW),25.2,4/8,-,-,-,-,-,-,Scattered clouds
BABULSAR,25/07/2006,06Z,27.8,83%,-,250º (W ),10.8,8/8,-,-,-,-,-,-,Overcast
BABULSAR,25/07/2006,03Z,25.4,93%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
BABULSAR,25/07/2006,00Z,24.8,88%,-,270º (W ),14.4,8/8,-,-,-,-,-,-,Overcast
BAFT,25/07/2006,21Z,25.6,26%,993.6 Hpa,020º (N),10.8,0/8,-,-,-,-,-,-,Clear
BAFT,25/07/2006,18Z,28.0,18%,994.6 Hpa,050º (NE),25.2,0/8,-,-,-,-,-,-,Clear
BAFT,25/07/2006,15Z,31.0,14%,992.7 Hpa,030º (NE),32.4,4/8,4/8 CB,-,-,-,35.0,-,Scattered clouds
BAFT,25/07/2006,12Z,35.0,14%,991.0 Hpa,030º (NE),21.6,6/8,6/8 SC,-,-,-,-,-,Cloudy
BAFT,25/07/2006,09Z,32.6,19%,993.1 Hpa,150º (SE),14.4,6/8,3/8 CU,-,CI,-,-,-,Cloudy
BAFT,25/07/2006,06Z,30.0,26%,994.2 Hpa,180º (S ),10.8,1/8,-,-,CI,-,-,-,Few clouds
BAFT,25/07/2006,03Z,25.6,32%,994.2 Hpa,calm.,,0/8,-,-,-,-,-,22.4,Clear
BAFT,25/07/2006,00Z,23.8,28%,993.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,25/07/2006,21Z,34.4,14%,992.2 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
