Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,23/08/2002,21Z,28.0,30%,-,300º (NW),-,0/8,-,-,-,-,-,-,Clear
ABADAN,23/08/2002,18Z,32.2,23%,1004.0 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,23/08/2002,15Z,40.6,13%,-,300º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,23/08/2002,12Z,44.2,9%,1003.0 Hpa,300º (NW),39.6,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,23/08/2002,09Z,43.6,11%,-,310º (NW),39.6,0/8,-,-,-,-,-,-,Clear
ABADAN,23/08/2002,06Z,38.6,15%,1004.3 Hpa,310º (NW),32.4,0/8,-,-,-,-,-,-,Clear
ABADAN,23/08/2002,03Z,27.6,,-,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,23/08/2002,00Z,25.6,29%,1003.5 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,23/08/2002,18Z,27.8,16%,997.0 Hpa,250º (W ),14.4,1/8,-,0/8 AC,-,-,-,-,Few clouds
ABADEH,23/08/2002,15Z,32.6,10%,997.1 Hpa,calm.,,3/8,2/8 SC,AC,-,-,36.0,-,Scattered clouds
ABADEH,23/08/2002,12Z,34.6,9%,996.4 Hpa,calm.,,3/8,2/8 CU,AC,-,-,-,-,Scattered clouds
ABADEH,23/08/2002,09Z,33.6,10%,997.4 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,23/08/2002,06Z,28.2,14%,999.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,23/08/2002,03Z,18.0,22%,999.5 Hpa,calm.,,0/8,-,-,-,-,-,17.4,Clear
ABADEH,23/08/2002,00Z,21.6,20%,997.0 Hpa,calm.,,4/8,-,0/8 AC,-,-,-,-,Scattered clouds
ABU MUSA,23/08/2002,12Z,35.0,131%,999.5 Hpa,020º (N),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,23/08/2002,06Z,34.4,227%,1001.9 Hpa,110º (E ),14.4,4/8,1/8 SC,AC,-,-,-,-,"Scattered clouds, haze"
AHAR,23/08/2002,21Z,20.6,54%,-,090º (E ),7.2,5/8,-,-,-,-,-,-,Cloudy
AHAR,23/08/2002,18Z,21.8,48%,1009.2 Hpa,030º (NE),21.6,1/8,1/8 SC,-,-,-,-,-,Few clouds
