Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,25/02/2016,21Z,16.2,67%,1017.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,25/02/2016,18Z,19.0,85%,1017.1 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,25/02/2016,15Z,23.2,32%,1016.4 Hpa,350º (N ),10.8,0/8,-,-,-,-,25.4,-,Clear
ABADAN,25/02/2016,12Z,24.8,30%,1016.8 Hpa,350º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,25/02/2016,09Z,23.2,35%,1019.3 Hpa,320º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,25/02/2016,06Z,18.0,56%,1020.3 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,25/02/2016,03Z,13.8,73%,1018.9 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,13.2,Clear
ABADAN,25/02/2016,00Z,14.2,68%,1018.1 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,25/02/2016,21Z,5.0,37%,1013.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,25/02/2016,18Z,7.4,24%,1014.4 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,25/02/2016,15Z,16.6,12%,1012.8 Hpa,calm.,,0/8,-,-,-,-,18.6,-,Clear
ABADEH,25/02/2016,12Z,18.2,12%,1010.7 Hpa,250º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,25/02/2016,09Z,15.8,14%,1013.6 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,25/02/2016,06Z,11.0,28%,1014.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,25/02/2016,03Z,3.8,51%,1015.5 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,2.0,Clear
ABADEH,25/02/2016,00Z,6.0,40%,1012.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,25/02/2016,15Z,23.4,73%,1012.1 Hpa,270º (W ),21.6,0/8,-,-,-,-,26.0,-,"Clear, haze"
ABU MUSA,25/02/2016,12Z,25.2,133%,1012.4 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,25/02/2016,09Z,25.8,63%,1013.9 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,25/02/2016,06Z,24.4,139%,1014.6 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,25/02/2016,03Z,23.2,77%,1012.4 Hpa,240º (SW),10.8,1/8,-,-,CI,-,-,22.6,"Few clouds, haze"
AHAR,25/02/2016,21Z,6.8,62%,1016.7 Hpa,290º (W ),21.6,5/8,-,1/8 AC,CI,-,-,-,Cloudy
AHAR,25/02/2016,18Z,8.0,59%,1016.8 Hpa,270º (W ),18.0,5/8,-,1/8 AC,CI,-,-,-,Cloudy
AHAR,25/02/2016,15Z,11.0,49%,1015.7 Hpa,230º (SW),10.8,2/8,1/8 SC,AC,CI,-,14.7,-,Few clouds
AHAR,25/02/2016,12Z,14.2,40%,1013.1 Hpa,210º (SW),14.4,4/8,1/8 CU,AC,CI,-,-,-,Scattered clouds
AHAR,25/02/2016,09Z,12.2,43%,1014.5 Hpa,240º (SW),25.2,1/8,1/8 CU,-,CI,-,-,-,Few clouds
AHAR,25/02/2016,06Z,9.0,58%,1016.4 Hpa,260º (W ),10.8,0/8,-,-,-,Tr(24h),-,-,Clear
AHAR,25/02/2016,03Z,3.6,75%,1016.1 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,3.6,Clear
AHAR,25/02/2016,00Z,5.8,66%,1013.7 Hpa,calm.,,5/8,5/8 SC,-,-,-,-,-,Cloudy
AHWAZ,25/02/2016,21Z,17.4,57%,1016.7 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/02/2016,18Z,18.8,52%,1016.6 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/02/2016,15Z,21.6,42%,1015.9 Hpa,340º (N ),7.2,0/8,-,-,-,-,24.8,-,Clear
AHWAZ,25/02/2016,12Z,24.6,34%,1016.5 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/02/2016,09Z,23.2,38%,1018.8 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/02/2016,06Z,18.4,56%,1019.7 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,25/02/2016,03Z,12.8,85%,1018.2 Hpa,280º (W ),3.6,0/8,-,-,-,-,-,12.6,"Clear, mist"
AHWAZ,25/02/2016,00Z,14.0,79%,1017.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/02/2016,21Z,2.1,61%,1019.2 Hpa,110º (E ),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/02/2016,18Z,4.7,57%,1020.5 Hpa,120º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/02/2016,15Z,9.5,40%,1019.8 Hpa,260º (W ),10.8,0/8,-,-,-,-,13.4,-,Clear
ALI-GOODARZ,25/02/2016,12Z,12.5,33%,1017.1 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/02/2016,09Z,9.2,5%,1013.5 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/02/2016,06Z,5.5,62%,1020.6 Hpa,280º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,25/02/2016,03Z,-1.4,86%,1020.1 Hpa,130º (SE),3.6,1/8,1/8 SC,-,-,-,-,-1.6,Few clouds
ALI-GOODARZ,25/02/2016,00Z,-0.7,83%,1017.5 Hpa,110º (E ),3.6,2/8,2/8 SC,-,-,-,-,-,Few clouds
ANZALI,25/02/2016,21Z,11.4,87%,1014.9 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ANZALI,25/02/2016,18Z,11.2,92%,1013.0 Hpa,320º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ANZALI,25/02/2016,15Z,12.0,89%,1012.1 Hpa,320º (NW),25.2,0/8,-,-,-,-,16.8,-,Clear
ANZALI,25/02/2016,12Z,15.2,245%,1010.7 Hpa,060º (NE),14.4,2/8,-,-,CI,-,-,-,Few clouds
ANZALI,25/02/2016,09Z,14.2,84%,1012.4 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,25/02/2016,06Z,9.2,363%,1013.9 Hpa,calm.,,7/8,7/8 ST,-,-,-,-,-,"Cloudy, fog"
ANZALI,25/02/2016,03Z,8.2,100%,1012.4 Hpa,calm.,,4/8,-,-,CI,-,-,7.8,"Scattered clouds, fog"
ANZALI,25/02/2016,00Z,8.0,94%,1011.2 Hpa,calm.,,6/8,-,-,CI,-,-,-,"Cloudy, mist"
ARAK,25/02/2016,21Z,5.4,61%,1017.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,25/02/2016,18Z,7.4,54%,1018.7 Hpa,140º (SE),3.6,0/8,-,-,-,-,-,-,Clear
ARAK,25/02/2016,15Z,13.0,31%,1016.7 Hpa,260º (W ),10.8,0/8,-,-,-,-,16.4,-,Clear
ARAK,25/02/2016,12Z,15.2,26%,1014.2 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ARAK,25/02/2016,09Z,12.8,31%,1016.3 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ARAK,25/02/2016,06Z,6.8,55%,1019.3 Hpa,050º (NE),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ARAK,25/02/2016,03Z,2.8,56%,1018.0 Hpa,100º (E ),3.6,0/8,-,-,-,-,-,2.4,Clear
ARAK,25/02/2016,00Z,5.2,50%,1026.8 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ARDEBIL,25/02/2016,21Z,7.2,50%,1014.4 Hpa,220º (SW),7.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
ARDEBIL,25/02/2016,18Z,9.2,41%,1013.6 Hpa,200º (S ),32.4,0/8,-,-,-,-,-,-,Clear
ARDEBIL,25/02/2016,15Z,11.6,36%,1013.0 Hpa,200º (S ),39.6,1/8,-,1/8 AC,-,-,14.6,-,Few clouds
ARDEBIL,25/02/2016,12Z,14.0,34%,1011.5 Hpa,210º (SW),46.8,2/8,-,1/8 AC,CI,-,-,-,Few clouds
ARDEBIL,25/02/2016,09Z,13.4,43%,1012.7 Hpa,210º (SW),32.4,1/8,-,-,CI,-,-,-,Few clouds
ARDEBIL,25/02/2016,06Z,9.0,54%,1014.5 Hpa,180º (S ),25.2,0/8,-,-,-,-,-,-,Clear
ARDEBIL,25/02/2016,03Z,4.6,62%,1013.3 Hpa,190º (S ),36.0,4/8,1/8 CB,AC,CI,-,-,4.2,Scattered clouds
ARDEBIL,25/02/2016,00Z,5.4,68%,1011.0 Hpa,150º (SE),18.0,5/8,2/8 CB,AC,CI,-,-,-,Cloudy
BABULSAR,25/02/2016,21Z,12.4,88%,1014.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,25/02/2016,18Z,13.4,81%,1014.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,25/02/2016,15Z,15.8,72%,1013.4 Hpa,calm.,,0/8,-,-,-,-,16.9,-,Clear
BABULSAR,25/02/2016,12Z,16.6,69%,1012.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,25/02/2016,09Z,15.6,74%,1014.0 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
BABULSAR,25/02/2016,06Z,14.4,80%,1013.4 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
BABULSAR,25/02/2016,03Z,9.0,91%,1012.2 Hpa,calm.,,0/8,-,-,-,-,-,8.8,Clear
BABULSAR,25/02/2016,00Z,10.0,92%,1011.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,25/02/2016,21Z,8.8,53%,1013.3 Hpa,030º (NE),14.4,0/8,-,-,-,-,-,-,Clear
BAFT,25/02/2016,18Z,10.8,41%,1013.4 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
BAFT,25/02/2016,15Z,13.8,38%,1013.5 Hpa,300º (NW),14.4,0/8,-,-,-,-,18.6,-,Clear
BAFT,25/02/2016,12Z,18.4,33%,1009.6 Hpa,270º (W ),39.6,2/8,2/8 SC,-,-,-,-,-,Few clouds
BAFT,25/02/2016,09Z,15.8,38%,1012.1 Hpa,270º (W ),14.4,2/8,2/8 SC,-,-,-,-,-,Few clouds
BAFT,25/02/2016,06Z,13.8,46%,1013.8 Hpa,270º (W ),18.0,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
BAFT,25/02/2016,03Z,8.4,60%,1012.9 Hpa,360º (N ),7.2,2/8,-,-,CI,-,-,8.2,Few clouds
BAFT,25/02/2016,00Z,9.2,58%,1010.5 Hpa,calm.,,5/8,-,-,CI,-,-,-,Cloudy
BAM,25/02/2016,21Z,17.5,30%,1010.4 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
BAM,25/02/2016,18Z,20.4,22%,1010.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,25/02/2016,15Z,24.7,16%,1008.7 Hpa,360º (N ),7.2,1/8,1/8 SC,-,-,-,32.0,-,Few clouds
BAM,25/02/2016,12Z,28.5,12%,1005.8 Hpa,030º (NE),14.4,2/8,2/8 SC,-,-,-,-,-,Few clouds
BAM,25/02/2016,09Z,31.8,9%,1006.0 Hpa,270º (W ),10.8,1/8,-,-,CI,-,-,-,Few clouds
BAM,25/02/2016,06Z,28.8,13%,1008.7 Hpa,280º (W ),14.4,3/8,-,2/8 AC,CS,-,-,-,Scattered clouds
BAM,25/02/2016,03Z,22.1,26%,1008.2 Hpa,270º (W ),10.8,5/8,-,-,CS,-,-,21.0,Cloudy
BAM,25/02/2016,00Z,23.2,25%,1005.8 Hpa,360º (N ),7.2,7/8,2/8 SC,-,CI,-,-,-,Cloudy
BANDAR LENGEH,25/02/2016,21Z,21.0,81%,1013.7 Hpa,270º (W ),21.6,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,25/02/2016,18Z,21.6,77%,1013.4 Hpa,270º (W ),25.2,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,25/02/2016,15Z,26.4,55%,1012.4 Hpa,250º (W ),28.8,1/8,-,1/8 AC,-,-,29.8,-,"Few clouds, dust"
BANDAR LENGEH,25/02/2016,12Z,29.6,,1012.2 Hpa,240º (SW),32.4,1/8,1/8 CU,-,-,-,-,-,Few clouds
BANDAR LENGEH,25/02/2016,09Z,27.2,55%,1013.6 Hpa,270º (W ),25.2,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,25/02/2016,06Z,26.0,,1014.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,25/02/2016,03Z,21.0,73%,1012.1 Hpa,300º (NW),7.2,1/8,1/8 SC,-,-,-,-,20.8,Few clouds
BANDAR LENGEH,25/02/2016,00Z,21.0,84%,1011.4 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,Clear
BANDAR-E-DAYYER,25/02/2016,21Z,19.8,53%,1013.7 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
BANDAR-E-DAYYER,25/02/2016,18Z,21.6,47%,1013.5 Hpa,310º (NW),25.2,0/8,-,-,-,-,-,-,Clear
BANDAR-E-DAYYER,25/02/2016,09Z,28.4,29%,1014.9 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
BANDAR-E-DAYYER,25/02/2016,06Z,23.2,150%,1015.5 Hpa,310º (NW),25.2,0/8,-,-,-,-,-,-,"Clear, dust"
BANDAR-E-DAYYER,25/02/2016,03Z,19.2,51%,1014.0 Hpa,310º (NW),28.8,0/8,-,-,-,-,-,19.2,"Clear, dust"
BANDAR-E-DAYYER,25/02/2016,00Z,20.2,49%,1013.3 Hpa,310º (NW),28.8,0/8,-,-,-,-,-,-,"Clear, dust"
BANDARABBASS,25/02/2016,21Z,19.5,90%,1013.2 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, mist"
BANDARABBASS,25/02/2016,18Z,22.5,84%,1012.9 Hpa,140º (SE),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
BANDARABBASS,25/02/2016,15Z,24.0,84%,1011.6 Hpa,200º (S ),21.6,0/8,-,-,-,-,28.9,-,"Clear, mist"
BANDARABBASS,25/02/2016,12Z,27.4,69%,1011.0 Hpa,190º (S ),25.2,0/8,-,-,-,-,-,-,"Clear, dust"
BANDARABBASS,25/02/2016,09Z,28.4,40%,1012.7 Hpa,190º (S ),18.0,1/8,-,0/8 AC,-,-,-,-,Few clouds
BANDARABBASS,25/02/2016,06Z,25.9,43%,1014.3 Hpa,060º (NE),7.2,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,25/02/2016,03Z,16.6,76%,1012.7 Hpa,330º (NW),7.2,2/8,-,2/8 AC,-,-,-,16.2,"Few clouds, haze"
