Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,15/07/2015,21Z,33.4,54%,997.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,15/07/2015,18Z,36.8,38%,998.1 Hpa,190º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,15/07/2015,15Z,46.6,15%,997.4 Hpa,360º (N ),10.8,3/8,-,3/8 AC,-,-,49.6,-,Scattered clouds
ABADAN,15/07/2015,12Z,48.6,9%,997.8 Hpa,330º (NW),21.6,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADAN,15/07/2015,09Z,45.2,26%,999.3 Hpa,180º (S ),7.2,2/8,-,2/8 AC,-,-,-,-,"Few clouds, haze"
ABADAN,15/07/2015,06Z,38.0,44%,1000.0 Hpa,190º (S ),144.0,1/8,-,3/8 AC,-,-,-,-,Few clouds
ABADAN,15/07/2015,03Z,30.2,81%,999.9 Hpa,calm.,,6/8,2/8 SC,AC,-,-,-,29.2,"Cloudy, mist"
ABADAN,15/07/2015,00Z,29.2,83%,998.8 Hpa,150º (SE),7.2,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, mist"
ABADEH,15/07/2015,21Z,19.8,16%,1000.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,15/07/2015,18Z,28.2,9%,997.3 Hpa,030º (NE),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,15/07/2015,15Z,30.8,7%,999.9 Hpa,010º (N),25.2,0/8,-,-,-,-,33.0,-,Clear
ABADEH,15/07/2015,12Z,32.6,4%,999.4 Hpa,040º (NE),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,15/07/2015,09Z,31.6,5%,1000.7 Hpa,340º (N ),10.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,15/07/2015,06Z,28.8,7%,999.3 Hpa,070º (E ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,15/07/2015,03Z,17.6,13%,1001.5 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,16.6,Clear
ABADEH,15/07/2015,00Z,19.0,13%,998.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,15/07/2015,15Z,34.4,69%,996.2 Hpa,280º (W ),14.4,0/8,-,-,-,-,37.6,-,Clear
ABU MUSA,15/07/2015,12Z,36.0,124%,996.8 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,15/07/2015,09Z,36.4,58%,998.2 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,15/07/2015,06Z,35.0,131%,998.9 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,15/07/2015,03Z,31.6,87%,998.3 Hpa,calm.,,0/8,-,-,-,-,-,30.0,"Clear, mist"
AHAR,15/07/2015,21Z,24.2,41%,1005.9 Hpa,090º (E ),7.2,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
AHAR,15/07/2015,18Z,26.4,37%,1006.1 Hpa,360º (N ),14.4,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
AHAR,15/07/2015,15Z,30.8,24%,1005.1 Hpa,120º (SE),10.8,4/8,3/8 CU,-,CI,-,33.6,-,Scattered clouds
AHAR,15/07/2015,12Z,32.6,16%,1004.2 Hpa,110º (E ),7.2,4/8,1/8 CB,AC,CI,0.1(6h),-,-,"Scattered clouds, rain showers"
AHAR,15/07/2015,09Z,30.8,28%,1004.5 Hpa,120º (SE),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,15/07/2015,06Z,24.6,43%,1006.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,15/07/2015,03Z,16.0,67%,1008.7 Hpa,calm.,,1/8,-,0/8 AC,-,-,-,15.1,Few clouds
AHAR,15/07/2015,00Z,16.0,65%,1008.2 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/07/2015,21Z,34.8,33%,996.7 Hpa,270º (W ),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/07/2015,18Z,37.8,86%,997.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/07/2015,15Z,44.0,30%,995.9 Hpa,calm.,,0/8,-,-,-,-,48.8,-,Clear
AHWAZ,15/07/2015,12Z,48.0,19%,996.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/07/2015,09Z,45.2,24%,998.7 Hpa,340º (N ),3.6,2/8,-,-,CI,-,-,-,"Few clouds, haze"
AHWAZ,15/07/2015,06Z,38.2,34%,999.8 Hpa,160º (S ),7.2,1/8,-,1/8 AC,-,-,-,-,"Few clouds, haze"
