Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,21/11/2022,21Z,19.6,56%,1018.0 Hpa,330º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,21/11/2022,18Z,18.7,70%,1017.8 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,21/11/2022,15Z,21.6,54%,1017.1 Hpa,240º (SW),3.6,0/8,-,-,-,-,26.5,-,Clear
ABADAN,21/11/2022,12Z,26.1,39%,1017.3 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,21/11/2022,09Z,22.1,55%,1018.8 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,21/11/2022,06Z,17.6,71%,1019.8 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,21/11/2022,03Z,12.5,83%,1018.3 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,12.5,"Clear, mist"
ABADAN,21/11/2022,00Z,14.6,77%,1018.3 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,21/11/2022,21Z,2.6,63%,1026.4 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,21/11/2022,18Z,5.0,49%,1026.6 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,21/11/2022,15Z,8.8,37%,1027.1 Hpa,020º (N),18.0,0/8,-,-,-,-,12.3,-,Clear
ABADEH,21/11/2022,12Z,11.8,28%,1024.4 Hpa,360º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,21/11/2022,09Z,11.3,32%,1024.6 Hpa,010º (N),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,21/11/2022,06Z,7.8,47%,1026.5 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,21/11/2022,03Z,0.5,77%,1027.5 Hpa,290º (W ),3.6,0/8,-,-,-,-,-,0.5,Clear
ABADEH,21/11/2022,00Z,1.6,75%,1024.6 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,21/11/2022,15Z,26.6,55%,1014.6 Hpa,360º (N ),7.2,1/8,-,-,CI,-,31.4,-,Few clouds
ABU MUSA,21/11/2022,12Z,30.6,97%,1013.8 Hpa,240º (SW),10.8,1/8,1/8 CB,-,-,-,-,-,Few clouds
ABU MUSA,21/11/2022,09Z,30.6,46%,1014.8 Hpa,230º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,21/11/2022,06Z,29.4,104%,1016.0 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,21/11/2022,03Z,26.6,58%,1014.3 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,26.4,"Clear, haze"
AHAR,21/11/2022,21Z,11.1,26%,1017.9 Hpa,290º (W ),18.0,3/8,-,-,CI,-,-,-,Scattered clouds
AHAR,21/11/2022,18Z,12.5,28%,1019.4 Hpa,280º (W ),21.6,5/8,-,-,CI,-,-,-,Cloudy
AHAR,21/11/2022,15Z,13.3,27%,1020.7 Hpa,280º (W ),18.0,5/8,-,-,CI,-,18.7,-,Cloudy
AHAR,21/11/2022,12Z,18.6,14%,1019.6 Hpa,200º (S ),10.8,5/8,-,-,CI,-,-,-,Cloudy
AHAR,21/11/2022,09Z,16.5,19%,1022.1 Hpa,230º (SW),7.2,4/8,-,-,CI,-,-,-,Scattered clouds
AHAR,21/11/2022,06Z,12.0,32%,1025.2 Hpa,290º (W ),21.6,2/8,-,-,CI,-,-,-,Few clouds
AHAR,21/11/2022,03Z,6.7,48%,1024.7 Hpa,280º (W ),21.6,0/8,-,-,-,-,-,3.6,Clear
AHAR,21/11/2022,00Z,6.8,47%,1023.8 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/11/2022,21Z,15.7,78%,1017.0 Hpa,120º (SE),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,21/11/2022,18Z,17.2,75%,1017.1 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,21/11/2022,15Z,20.3,60%,1016.5 Hpa,calm.,,0/8,-,-,-,-,30.5,-,"Clear, smoke"
AHWAZ,21/11/2022,12Z,30.3,34%,1016.1 Hpa,Vble.,,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,21/11/2022,09Z,24.9,52%,1017.3 Hpa,150º (SE),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,21/11/2022,06Z,17.8,70%,1018.5 Hpa,300º (NW),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,21/11/2022,03Z,12.1,81%,1017.4 Hpa,270º (W ),3.6,0/8,-,-,-,-,-,12.0,"Clear, haze"
AHWAZ,21/11/2022,00Z,15.1,72%,1017.1 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,21/11/2022,21Z,5.4,51%,1023.0 Hpa,140º (SE),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,21/11/2022,18Z,5.8,53%,1025.4 Hpa,110º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,21/11/2022,15Z,9.8,47%,1025.1 Hpa,150º (SE),10.8,0/8,-,-,-,-,14.8,-,Clear
ALI-GOODARZ,21/11/2022,12Z,14.4,24%,1022.5 Hpa,050º (NE),10.8,0/8,-,-,-,-,-,-,Clear
