Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,13/04/2011,21Z,17.2,23%,1016.3 Hpa,320º (NW),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,13/04/2011,18Z,20.4,18%,1015.9 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,13/04/2011,15Z,23.8,12%,1014.1 Hpa,350º (N ),25.2,0/8,-,-,-,-,25.8,-,"Clear, dust"
ABADAN,13/04/2011,12Z,24.8,11%,1013.5 Hpa,330º (NW),36.0,,-,-,-,-,-,-,dust
ABADAN,13/04/2011,09Z,22.6,15%,1014.8 Hpa,340º (N ),43.2,,-,-,-,-,-,-,dust
ABADAN,13/04/2011,06Z,21.6,24%,1014.4 Hpa,330º (NW),32.4,,-,-,-,-,-,-,dust
ABADAN,13/04/2011,03Z,23.0,25%,1011.4 Hpa,330º (NW),28.8,,-,-,-,-,-,22.8,dust
ABADAN,13/04/2011,00Z,23.4,52%,1008.4 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, dust"
ABADEH,13/04/2011,21Z,8.6,57%,1011.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,13/04/2011,18Z,10.8,44%,1010.6 Hpa,270º (W ),7.2,3/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,13/04/2011,15Z,14.4,29%,1009.9 Hpa,220º (SW),32.4,5/8,5/8 CB,-,-,-,18.8,-,Cloudy
ABADEH,13/04/2011,12Z,18.2,24%,1006.4 Hpa,240º (SW),36.0,3/8,2/8 CU,-,CI,-,-,-,Scattered clouds
ABADEH,13/04/2011,09Z,15.0,39%,1007.6 Hpa,260º (W ),46.8,5/8,3/8 CB,-,CI,-,-,-,Cloudy
ABADEH,13/04/2011,06Z,14.4,47%,1007.2 Hpa,220º (SW),39.6,3/8,2/8 CU,-,CI,0.2(6h),-,-,Scattered clouds
ABADEH,13/04/2011,03Z,10.0,74%,1007.2 Hpa,100º (E ),10.8,5/8,5/8 CB,-,-,-,-,9.6,Cloudy
ABADEH,13/04/2011,00Z,10.8,54%,1003.1 Hpa,200º (S ),21.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,13/04/2011,15Z,26.8,65%,1008.4 Hpa,060º (NE),21.6,3/8,1/8 SC,AC,-,-,29.2,-,"Scattered clouds, haze"
ABU MUSA,13/04/2011,12Z,27.6,116%,1008.4 Hpa,060º (NE),28.8,4/8,1/8 CB,AC,-,-,-,-,"Scattered clouds, haze"
ABU MUSA,13/04/2011,09Z,27.8,64%,1011.1 Hpa,060º (NE),21.6,6/8,2/8 CB,AC,-,-,-,-,"Cloudy, haze"
ABU MUSA,13/04/2011,06Z,26.6,121%,1014.0 Hpa,150º (SE),7.2,8/8,2/8 CB,AC,,1.0(18h),-,-,"Overcast, haze"
ABU MUSA,13/04/2011,03Z,25.4,79%,1011.8 Hpa,150º (SE),21.6,8/8,1/8 CB,AC,,-,-,24.8,"Overcast, rain"
AHAR,13/04/2011,21Z,2.4,67%,1014.6 Hpa,300º (NW),25.2,3/8,3/8 CU/SC,AC,CI,-,-,-,Scattered clouds
AHAR,13/04/2011,18Z,3.8,63%,1014.9 Hpa,270º (W ),18.0,5/8,5/8 CB,AC,-,-,-,-,Cloudy
AHAR,13/04/2011,15Z,6.4,39%,1011.2 Hpa,300º (NW),32.4,2/8,2/8 CU,-,-,-,11.0,-,Few clouds
AHAR,13/04/2011,12Z,10.8,23%,1006.6 Hpa,240º (SW),32.4,5/8,4/8 CB,-,CI,-,-,-,Cloudy
AHAR,13/04/2011,09Z,9.2,24%,1004.8 Hpa,240º (SW),36.0,4/8,4/8 CU,-,CI,-,-,-,Scattered clouds
AHAR,13/04/2011,06Z,6.0,31%,1003.7 Hpa,250º (W ),36.0,5/8,2/8 CU,-,CI,0.4(24h),-,-,"Cloudy, dust"
AHAR,13/04/2011,03Z,3.6,49%,1002.9 Hpa,240º (SW),64.8,8/8,8/8 CB,,,-,-,3.6,"Overcast, dust"
AHAR,13/04/2011,00Z,8.2,46%,997.6 Hpa,210º (SW),25.2,8/8,8/8 CB,,,-,-,-,Overcast
AHWAZ,13/04/2011,21Z,17.0,16%,1015.2 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,13/04/2011,18Z,19.8,13%,1015.0 Hpa,320º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,13/04/2011,15Z,24.0,8%,1013.2 Hpa,320º (NW),21.6,0/8,-,-,-,-,25.6,-,"Clear, dust"
AHWAZ,13/04/2011,12Z,25.2,10%,1012.6 Hpa,330º (NW),14.4,,-,-,-,-,-,-,dust
AHWAZ,13/04/2011,09Z,22.6,16%,1013.8 Hpa,350º (N ),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,13/04/2011,06Z,21.6,20%,1013.2 Hpa,330º (NW),18.0,,-,-,-,-,-,-,dust
AHWAZ,13/04/2011,03Z,22.4,28%,1010.5 Hpa,320º (NW),10.8,,-,-,-,-,-,22.4,dust
AHWAZ,13/04/2011,00Z,23.4,49%,1007.9 Hpa,240º (SW),10.8,0/8,-,-,-,-,-,-,"Clear, dust"
ALI-GOODARZ,13/04/2011,21Z,9.2,9%,1009.9 Hpa,190º (S ),18.0,,-,-,-,-,-,-,dust
ALI-GOODARZ,13/04/2011,18Z,10.4,11%,1010.5 Hpa,200º (S ),21.6,,-,-,-,-,-,-,dust
ALI-GOODARZ,13/04/2011,15Z,11.8,22%,1009.8 Hpa,210º (SW),25.2,,-,-,-,-,14.6,-,dust
ALI-GOODARZ,13/04/2011,12Z,13.2,24%,1007.7 Hpa,200º (S ),28.8,,-,-,-,-,-,-,dust
ALI-GOODARZ,13/04/2011,09Z,14.2,22%,1006.6 Hpa,200º (S ),25.2,,-,-,-,-,-,-,dust
ALI-GOODARZ,13/04/2011,06Z,12.6,23%,1007.0 Hpa,230º (SW),25.2,,-,-,-,Tr(24h),-,-,dust
ALI-GOODARZ,13/04/2011,03Z,10.0,35%,1006.5 Hpa,220º (SW),32.4,4/8,4/8 SC,-,-,-,-,9.8,"Scattered clouds, dust"
ALI-GOODARZ,13/04/2011,00Z,12.0,34%,1001.7 Hpa,210º (SW),21.6,5/8,5/8 SC,-,-,Tr(6h),-,-,"Cloudy, dust"
ANZALI,13/04/2011,21Z,11.6,80%,1016.8 Hpa,calm.,,6/8,3/8 SC,AC,-,-,-,-,Cloudy
ANZALI,13/04/2011,18Z,12.4,71%,1016.4 Hpa,calm.,,7/8,5/8 SC,AC,-,-,-,-,Cloudy
ANZALI,13/04/2011,15Z,12.2,78%,1014.3 Hpa,260º (W ),7.2,8/8,5/8 SC,AC,,-,21.4,-,Overcast
ANZALI,13/04/2011,12Z,13.0,289%,1011.0 Hpa,050º (NE),10.8,8/8,5/8 SC,AC,,-,-,-,Overcast
ANZALI,13/04/2011,09Z,19.4,51%,1006.2 Hpa,030º (NE),7.2,7/8,5/8 SC,AC,-,-,-,-,Cloudy
ANZALI,13/04/2011,06Z,14.4,145%,1005.6 Hpa,030º (NE),10.8,8/8,5/8 SC,AC,,0.8(24h),-,-,Overcast
ANZALI,13/04/2011,03Z,13.0,93%,1000.4 Hpa,120º (SE),10.8,8/8,5/8 SC,AC,,-,-,12.4,Overcast
ANZALI,13/04/2011,00Z,12.6,93%,1002.2 Hpa,360º (N ),10.8,8/8,2/8 CB,AC,,0.8(6h),-,-,"Overcast, rain showers"
ARAK,13/04/2011,21Z,11.2,9%,1008.2 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,13/04/2011,18Z,12.2,8%,1009.6 Hpa,200º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,13/04/2011,15Z,14.6,11%,1007.8 Hpa,250º (W ),25.2,0/8,-,-,-,-,18.6,-,"Clear, dust"
ARAK,13/04/2011,12Z,17.4,11%,1005.0 Hpa,280º (W ),21.6,2/8,1/8 CU,AC,-,-,-,-,"Few clouds, dust"
ARAK,13/04/2011,09Z,17.8,12%,1003.9 Hpa,220º (SW),32.4,1/8,-,1/8 AC,-,-,-,-,"Few clouds, dust"
ARAK,13/04/2011,06Z,15.6,18%,1005.2 Hpa,240º (SW),21.6,,,AC,-,-,-,-,dust
ARAK,13/04/2011,03Z,12.6,32%,1004.7 Hpa,240º (SW),32.4,1/8,1/8 SC,-,-,-,-,11.8,"Few clouds, dust"
