Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,13/12/2016,21Z,12.0,62%,1016.7 Hpa,calm.,,4/8,-,4/8 AC,-,-,-,-,Scattered clouds
ABADAN,13/12/2016,18Z,13.6,51%,1017.0 Hpa,130º (SE),7.2,6/8,-,-,CI,-,-,-,Cloudy
ABADAN,13/12/2016,15Z,15.2,46%,1016.7 Hpa,130º (SE),7.2,7/8,4/8 CB,AC,-,-,19.4,-,Cloudy
ABADAN,13/12/2016,12Z,18.2,33%,1017.5 Hpa,calm.,,7/8,-,-,CS,-,-,-,Cloudy
ABADAN,13/12/2016,09Z,17.0,33%,1018.9 Hpa,260º (W ),7.2,4/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,13/12/2016,06Z,10.0,61%,1020.8 Hpa,270º (W ),7.2,4/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,13/12/2016,03Z,5.2,83%,1019.7 Hpa,calm.,,4/8,-,-,CI,-,-,5.2,Scattered clouds
ABADAN,13/12/2016,00Z,7.0,76%,1020.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,13/12/2016,21Z,4.8,21%,1010.5 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,13/12/2016,18Z,8.0,27%,1012.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,13/12/2016,15Z,11.2,15%,1014.1 Hpa,210º (SW),18.0,4/8,-,-,CI,-,16.4,-,Scattered clouds
ABADEH,13/12/2016,12Z,15.6,12%,1013.3 Hpa,200º (S ),25.2,6/8,-,-,CI,-,-,-,Cloudy
ABADEH,13/12/2016,09Z,14.0,14%,1015.5 Hpa,calm.,,4/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,13/12/2016,06Z,7.4,28%,1018.1 Hpa,calm.,,5/8,-,-,CI,-,-,-,Cloudy
ABADEH,13/12/2016,03Z,-1.4,48%,1019.9 Hpa,320º (NW),7.2,2/8,-,-,CI,-,-,-5.4,Few clouds
ABADEH,13/12/2016,00Z,-4.2,43%,1019.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,13/12/2016,15Z,21.6,41%,1014.9 Hpa,100º (E ),10.8,0/8,-,-,-,-,25.4,-,Clear
ABU MUSA,13/12/2016,12Z,24.4,139%,1014.3 Hpa,200º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,13/12/2016,09Z,24.4,34%,1016.3 Hpa,150º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,13/12/2016,06Z,23.8,144%,1017.5 Hpa,070º (E ),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,13/12/2016,03Z,18.4,55%,1016.1 Hpa,090º (E ),3.6,0/8,-,-,-,-,-,16.0,Clear
AHAR,13/12/2016,21Z,3.0,56%,1009.2 Hpa,260º (W ),10.8,6/8,3/8 SC,AC,-,-,-,-,Cloudy
AHAR,13/12/2016,18Z,4.5,52%,1010.0 Hpa,200º (S ),10.8,6/8,3/8 SC,AC,-,-,-,-,Cloudy
AHAR,13/12/2016,15Z,6.2,51%,1010.1 Hpa,270º (W ),18.0,3/8,3/8 SC,-,-,-,9.4,-,Scattered clouds
AHAR,13/12/2016,12Z,8.6,44%,1009.3 Hpa,230º (SW),21.6,4/8,2/8 SC,-,CI,-,-,-,Scattered clouds
AHAR,13/12/2016,09Z,7.8,45%,1011.4 Hpa,220º (SW),21.6,4/8,2/8 SC,AC,CI,-,-,-,Scattered clouds
AHAR,13/12/2016,06Z,5.4,55%,1013.7 Hpa,280º (W ),21.6,5/8,2/8 SC,AC,CI,-,-,-,Cloudy
AHAR,13/12/2016,03Z,3.8,55%,1014.3 Hpa,240º (SW),14.4,8/8,2/8 SC,AC,CS,-,-,1.1,Overcast
AHAR,13/12/2016,00Z,4.0,49%,1013.5 Hpa,270º (W ),25.2,8/8,-,1/8 AC,CS,-,-,-,Overcast
AHWAZ,13/12/2016,21Z,10.4,63%,1016.7 Hpa,130º (SE),3.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHWAZ,13/12/2016,18Z,10.9,61%,1016.4 Hpa,calm.,,6/8,-,-,CS,-,-,-,Cloudy
AHWAZ,13/12/2016,15Z,13.1,48%,1016.4 Hpa,250º (W ),3.6,8/8,3/8 SC,AC,CI,-,18.3,-,Overcast
AHWAZ,13/12/2016,12Z,17.7,29%,1016.8 Hpa,300º (NW),7.2,8/8,-,6/8 AC,CI,-,-,-,Overcast
AHWAZ,13/12/2016,09Z,17.6,27%,1018.0 Hpa,270º (W ),7.2,6/8,-,3/8 AC,CI,-,-,-,"Cloudy, haze"
AHWAZ,13/12/2016,06Z,11.3,50%,1019.8 Hpa,090º (E ),3.6,3/8,-,-,CI,-,-,-,"Scattered clouds, haze"
AHWAZ,13/12/2016,03Z,5.7,75%,1018.9 Hpa,240º (SW),3.6,3/8,-,-,CI,-,-,5.3,"Scattered clouds, haze"
AHWAZ,13/12/2016,00Z,6.3,63%,1019.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/12/2016,21Z,5.3,29%,1011.5 Hpa,200º (S ),10.8,1/8,1/8 SC,-,-,-,-,-,Few clouds
ALI-GOODARZ,13/12/2016,18Z,6.3,33%,1013.6 Hpa,170º (S ),14.4,3/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ALI-GOODARZ,13/12/2016,15Z,7.5,32%,1015.6 Hpa,120º (SE),14.4,7/8,3/8 SC,AC,-,-,11.9,-,Cloudy
ALI-GOODARZ,13/12/2016,12Z,10.9,29%,1013.2 Hpa,180º (S ),18.0,7/8,2/8 SC,AC,-,-,-,-,Cloudy
ALI-GOODARZ,13/12/2016,09Z,9.9,35%,1013.9 Hpa,350º (N ),3.6,4/8,1/8 CU,-,CI,-,-,-,Scattered clouds
ALI-GOODARZ,13/12/2016,06Z,4.9,45%,1019.3 Hpa,270º (W ),3.6,6/8,-,-,CI,-,-,-,Cloudy
ALI-GOODARZ,13/12/2016,03Z,-2.0,70%,1019.8 Hpa,030º (NE),3.6,0/8,-,-,-,-,-,-2.2,Clear
ALI-GOODARZ,13/12/2016,00Z,-1.3,67%,1018.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,13/12/2016,21Z,17.2,26%,1004.2 Hpa,190º (S ),14.4,5/8,-,-,CI,-,-,-,Cloudy
