Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,04/11/2023,21Z,21.3,61%,1013.1 Hpa,200º (S ),3.6,0/8,-,-,-,-,-,-,Clear
ABADAN,04/11/2023,18Z,23.4,55%,1013.1 Hpa,130º (SE),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,04/11/2023,15Z,27.6,39%,1012.7 Hpa,280º (W ),3.6,1/8,1/8 SC,-,-,-,32.8,20.2,Few clouds
ABADAN,04/11/2023,12Z,31.8,34%,1012.5 Hpa,310º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,04/11/2023,09Z,31.4,37%,1013.9 Hpa,250º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,04/11/2023,06Z,26.8,52%,1015.4 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,04/11/2023,03Z,19.1,68%,1013.9 Hpa,310º (NW),3.6,0/8,-,-,-,-,27.1,19.1,"Clear, haze"
ABADAN,04/11/2023,00Z,20.1,65%,1013.8 Hpa,260º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,04/11/2023,21Z,6.8,75%,1013.6 Hpa,300º (NW),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,04/11/2023,18Z,9.5,77%,1013.7 Hpa,340º (N ),3.6,2/8,2/8 SC,-,-,-,-,-,Few clouds
ABADEH,04/11/2023,15Z,13.3,58%,1013.9 Hpa,010º (N),10.8,3/8,3/8 SC,-,-,-,18.4,5.5,Scattered clouds
ABADEH,04/11/2023,12Z,17.3,40%,1010.6 Hpa,360º (N ),18.0,4/8,4/8 CU,-,-,3.9(24h),-,-,Scattered clouds
ABADEH,04/11/2023,09Z,16.4,40%,1011.4 Hpa,360º (N ),7.2,4/8,3/8 CU,-,CI,4.9(24h),-,-,Scattered clouds
ABADEH,04/11/2023,06Z,12.6,67%,1014.6 Hpa,340º (N ),7.2,0/8,-,-,-,6.3(24h),-,-,Clear
ABADEH,04/11/2023,03Z,5.5,90%,1017.3 Hpa,340º (N ),7.2,0/8,-,-,-,8.6(24h),11.0,5.2,Clear
ABADEH,04/11/2023,00Z,6.1,90%,1016.3 Hpa,350º (N ),10.8,3/8,-,3/8 AC,-,10.4(24h),-,-,Scattered clouds
ABU MUSA,04/11/2023,15Z,29.8,58%,1008.8 Hpa,260º (W ),25.2,2/8,2/8 CU,-,-,-,32.2,29.6,Few clouds
ABU MUSA,04/11/2023,12Z,31.0,96%,1009.3 Hpa,300º (NW),21.6,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ABU MUSA,04/11/2023,09Z,31.4,53%,1010.3 Hpa,280º (W ),25.2,4/8,1/8 CU,AC,-,-,-,-,Scattered clouds
