Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,18/09/2013,21Z,28.8,35%,1003.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,18/09/2013,18Z,32.2,27%,1004.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,18/09/2013,15Z,38.6,16%,1003.3 Hpa,calm.,,0/8,-,-,-,-,43.8,-,Clear
ABADAN,18/09/2013,12Z,42.8,12%,1003.8 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,18/09/2013,09Z,42.0,12%,1005.1 Hpa,350º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,18/09/2013,06Z,33.8,22%,1006.1 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,18/09/2013,03Z,26.4,34%,1004.1 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,26.4,Clear
ABADAN,18/09/2013,00Z,30.2,33%,1002.9 Hpa,350º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,18/09/2013,21Z,13.4,12%,1003.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,18/09/2013,18Z,21.0,7%,1001.3 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,18/09/2013,15Z,25.4,8%,1001.9 Hpa,270º (W ),14.4,0/8,-,-,-,-,29.4,-,Clear
ABADEH,18/09/2013,12Z,29.2,6%,1000.9 Hpa,220º (SW),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,18/09/2013,09Z,28.0,6%,1001.5 Hpa,220º (SW),21.6,0/8,-,-,-,-,-,-,Clear
ABADEH,18/09/2013,06Z,23.8,18%,1003.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,18/09/2013,03Z,13.6,29%,1004.2 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,13.6,Clear
ABADEH,18/09/2013,00Z,14.2,28%,1003.5 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,18/09/2013,15Z,32.4,65%,1000.8 Hpa,270º (W ),7.2,0/8,-,-,-,-,34.4,-,"Clear, haze"
ABU MUSA,18/09/2013,12Z,34.2,79%,1001.8 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,18/09/2013,09Z,33.6,68%,1003.8 Hpa,270º (W ),10.8,2/8,2/8 SC,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,18/09/2013,06Z,32.8,148%,1004.9 Hpa,270º (W ),7.2,2/8,2/8 SC,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,18/09/2013,03Z,29.6,86%,1002.8 Hpa,090º (E ),7.2,2/8,2/8 ST,-,-,-,-,28.8,"Few clouds, mist"
AHAR,18/09/2013,21Z,20.2,32%,1001.5 Hpa,calm.,,5/8,-,2/8 AC,CI,-,-,-,Cloudy
AHAR,18/09/2013,18Z,21.0,29%,1001.6 Hpa,calm.,,2/8,-,2/8 AC,-,-,-,-,Few clouds
AHAR,18/09/2013,15Z,25.4,19%,1001.8 Hpa,240º (SW),21.6,1/8,1/8 SC,-,CI,-,28.6,-,Few clouds
AHAR,18/09/2013,12Z,27.8,13%,1000.2 Hpa,220º (SW),43.2,3/8,-,0/8 AC,CC,-,-,-,Scattered clouds
AHAR,18/09/2013,09Z,26.2,13%,1001.9 Hpa,240º (SW),32.4,1/8,-,0/8 AC,-,-,-,-,Few clouds
AHAR,18/09/2013,06Z,23.0,20%,1002.2 Hpa,190º (S ),21.6,1/8,-,0/8 AC,-,-,-,-,Few clouds
AHAR,18/09/2013,03Z,13.2,40%,1002.1 Hpa,320º (NW),18.0,1/8,-,1/8 AC,-,-,-,13.0,Few clouds
AHAR,18/09/2013,00Z,16.4,36%,1000.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/09/2013,21Z,28.4,43%,1003.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/09/2013,18Z,30.4,42%,1003.4 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,18/09/2013,15Z,36.2,32%,1002.7 Hpa,100º (E ),7.2,0/8,-,-,-,-,41.4,-,Clear
AHWAZ,18/09/2013,12Z,41.4,15%,1002.8 Hpa,090º (E ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/09/2013,09Z,40.8,15%,1004.6 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/09/2013,06Z,34.0,22%,1005.1 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/09/2013,03Z,29.2,26%,1003.3 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,24.8,Clear
AHWAZ,18/09/2013,00Z,25.2,37%,1002.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,18/09/2013,21Z,18.4,19%,1004.1 Hpa,110º (E ),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,18/09/2013,18Z,17.2,17%,1005.6 Hpa,130º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,18/09/2013,15Z,27.4,31%,1001.7 Hpa,300º (NW),18.0,0/8,-,-,-,-,27.4,-,Clear
ALI-GOODARZ,18/09/2013,12Z,27.2,9%,1001.3 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,"Clear, whirls"
ALI-GOODARZ,18/09/2013,09Z,25.6,14%,1002.7 Hpa,240º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,18/09/2013,06Z,23.6,15%,1003.0 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,18/09/2013,03Z,16.2,21%,1002.9 Hpa,120º (SE),25.2,0/8,-,-,-,-,-,16.0,Clear
ALI-GOODARZ,18/09/2013,00Z,17.0,24%,1000.9 Hpa,110º (E ),25.2,0/8,-,-,-,-,-,-,Clear
ANZALI,18/09/2013,21Z,24.6,88%,1003.9 Hpa,240º (SW),7.2,6/8,4/8 SC,AC,-,-,-,-,Cloudy
ANZALI,18/09/2013,18Z,25.6,87%,1004.1 Hpa,calm.,,6/8,6/8 SC,-,-,-,-,-,Cloudy
ANZALI,18/09/2013,15Z,26.4,84%,1002.4 Hpa,060º (NE),10.8,8/8,6/8 CB,AC,,-,27.2,-,Overcast
ANZALI,18/09/2013,12Z,27.0,17%,1002.2 Hpa,060º (NE),14.4,1/8,1/8 CU,-,-,-,-,-,Few clouds
ANZALI,18/09/2013,09Z,26.0,81%,1003.1 Hpa,360º (N ),10.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
ANZALI,18/09/2013,06Z,22.6,,1003.3 Hpa,030º (NE),7.2,0/8,0/8 CU,AC,-,-,-,0.0,Clear
ANZALI,18/09/2013,03Z,20.6,96%,1002.7 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,20.4,Clear
ANZALI,18/09/2013,00Z,22.8,87%,1002.2 Hpa,180º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,18/09/2013,21Z,17.6,17%,1004.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,18/09/2013,18Z,21.0,11%,1004.6 Hpa,210º (SW),7.2,0/8,-,-,-,-,-,-,Clear
