Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,24/03/2011,21Z,19.4,43%,1012.7 Hpa,600º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,24/03/2011,18Z,21.2,35%,1012.6 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,24/03/2011,15Z,26.2,18%,1011.7 Hpa,290º (W ),14.4,0/8,-,-,-,-,28.4,-,Clear
ABADAN,24/03/2011,12Z,27.6,12%,1011.7 Hpa,300º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,24/03/2011,09Z,26.0,18%,1013.5 Hpa,350º (N ),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,24/03/2011,06Z,22.0,29%,1014.2 Hpa,340º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,24/03/2011,03Z,16.0,59%,1012.9 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,16.0,Clear
ABADAN,24/03/2011,00Z,19.0,44%,1011.9 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,24/03/2011,21Z,9.2,25%,1006.1 Hpa,160º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,24/03/2011,18Z,10.6,30%,1007.4 Hpa,200º (S ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,24/03/2011,15Z,14.2,11%,1006.7 Hpa,250º (W ),21.6,0/8,-,-,-,-,18.6,-,Clear
ABADEH,24/03/2011,12Z,17.8,14%,1002.6 Hpa,250º (W ),36.0,0/8,-,-,-,-,-,-,Clear
ABADEH,24/03/2011,09Z,18.0,10%,1004.3 Hpa,240º (SW),39.6,0/8,-,-,-,-,-,-,Clear
ABADEH,24/03/2011,06Z,14.2,22%,1005.8 Hpa,240º (SW),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,24/03/2011,03Z,8.4,46%,1006.5 Hpa,calm.,,0/8,-,-,-,-,-,6.0,Clear
ABADEH,24/03/2011,00Z,11.2,32%,1003.3 Hpa,220º (SW),14.4,0/8,-,-,-,-,-,-,Clear
ABU MUSA,24/03/2011,15Z,24.8,78%,1007.9 Hpa,240º (SW),10.8,0/8,-,-,-,-,30.6,-,Clear
ABU MUSA,24/03/2011,12Z,27.6,114%,1007.4 Hpa,220º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,24/03/2011,09Z,30.2,24%,1009.1 Hpa,140º (SE),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,24/03/2011,06Z,26.4,214%,1009.5 Hpa,040º (NE),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,24/03/2011,03Z,22.8,66%,1007.4 Hpa,050º (NE),14.4,0/8,-,-,-,-,-,22.0,Clear
AHAR,24/03/2011,21Z,2.0,83%,1014.8 Hpa,210º (SW),7.2,8/8,6/8 CB,AC,,-,-,-,Overcast
AHAR,24/03/2011,18Z,3.4,75%,1015.1 Hpa,240º (SW),7.2,7/8,6/8 CB,AC,-,-,-,-,Cloudy
AHAR,24/03/2011,15Z,5.0,65%,1013.1 Hpa,270º (W ),14.4,7/8,6/8 CB,AC,-,-,6.6,-,Cloudy
AHAR,24/03/2011,12Z,6.2,69%,1012.3 Hpa,240º (SW),18.0,4/8,4/8 CU,-,-,0.2(6h),-,-,Scattered clouds
AHAR,24/03/2011,09Z,3.0,84%,1015.2 Hpa,290º (W ),7.2,4/8,4/8 CU,-,-,-,-,-,Scattered clouds
AHAR,24/03/2011,06Z,0.8,85%,1015.9 Hpa,calm.,,7/8,3/8 ST,AC,-,5.0(6h),-,-,"Cloudy, snow"
AHAR,24/03/2011,03Z,-0.6,84%,1014.7 Hpa,calm.,,8/8,4/8 SC,AC,,-,-,-1.0,"Overcast, snow"
AHAR,24/03/2011,00Z,-0.6,84%,1014.0 Hpa,calm.,,8/8,6/8 CB,AC,,2.0(6h),-,-,"Overcast, snow showers"
AHWAZ,24/03/2011,21Z,18.8,37%,1012.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,24/03/2011,18Z,22.0,25%,1012.3 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,24/03/2011,15Z,24.4,16%,1011.0 Hpa,320º (NW),18.0,0/8,-,-,-,-,27.4,-,Clear
AHWAZ,24/03/2011,12Z,26.6,20%,1010.9 Hpa,320º (NW),21.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,24/03/2011,09Z,24.8,23%,1012.3 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,24/03/2011,06Z,20.8,38%,1013.2 Hpa,350º (N ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,24/03/2011,03Z,17.4,48%,1011.6 Hpa,320º (NW),7.2,1/8,-,1/8 AC,-,-,-,17.4,"Few clouds, haze"
