Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,04/11/2017,21Z,26.4,79%,1013.8 Hpa,140º (SE),10.8,4/8,-,4/8 AC,-,-,-,-,Scattered clouds
ABADAN,04/11/2017,18Z,27.4,75%,1013.7 Hpa,130º (SE),14.4,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,04/11/2017,15Z,27.8,64%,1012.9 Hpa,130º (SE),14.4,3/8,-,3/8 AC,-,-,33.1,-,"Scattered clouds, haze"
ABADAN,04/11/2017,12Z,32.2,37%,1012.6 Hpa,150º (SE),18.0,6/8,-,3/8 AC,CI,-,-,-,"Cloudy, haze"
ABADAN,04/11/2017,09Z,31.8,51%,1013.8 Hpa,160º (S ),21.6,6/8,-,2/8 AC,CI,-,-,-,"Cloudy, haze"
ABADAN,04/11/2017,06Z,28.7,78%,1014.5 Hpa,140º (SE),10.8,6/8,-,3/8 AC,CI,-,-,-,"Cloudy, haze"
ABADAN,04/11/2017,03Z,25.2,90%,1012.1 Hpa,130º (SE),10.8,6/8,-,-,CI,-,-,25.2,"Cloudy, mist"
ABADAN,04/11/2017,00Z,25.6,92%,1011.2 Hpa,130º (SE),14.4,6/8,-,-,CI,-,-,-,"Cloudy, mist"
ABADEH,04/11/2017,21Z,9.4,37%,1014.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,04/11/2017,18Z,13.6,27%,1014.2 Hpa,250º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,04/11/2017,15Z,18.2,16%,1013.5 Hpa,220º (SW),21.6,1/8,-,-,CI,-,25.4,-,Few clouds
ABADEH,04/11/2017,12Z,23.4,7%,1010.0 Hpa,260º (W ),21.6,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,04/11/2017,09Z,22.6,7%,1010.9 Hpa,180º (S ),21.6,3/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,04/11/2017,06Z,15.4,22%,1015.1 Hpa,calm.,,4/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,04/11/2017,03Z,7.0,31%,1015.3 Hpa,320º (NW),7.2,3/8,-,-,CI,-,-,6.8,Scattered clouds
ABADEH,04/11/2017,00Z,8.6,27%,1012.9 Hpa,340º (N ),7.2,3/8,-,-,CI,-,-,-,Scattered clouds
ABU MUSA,04/11/2017,15Z,29.0,46%,1013.1 Hpa,040º (NE),3.6,0/8,-,-,-,-,32.0,-,Clear
