Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,22/04/2013,21Z,20.0,42%,1010.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,22/04/2013,18Z,22.6,39%,1010.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,22/04/2013,15Z,27.0,19%,1008.4 Hpa,320º (NW),14.4,0/8,-,-,-,-,29.2,-,Clear
ABADAN,22/04/2013,12Z,28.4,17%,1008.8 Hpa,330º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,22/04/2013,09Z,27.0,21%,1010.2 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,22/04/2013,06Z,23.6,28%,1011.0 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,22/04/2013,03Z,15.0,54%,1009.4 Hpa,calm.,,0/8,-,-,-,-,-,15.0,Clear
ABADAN,22/04/2013,00Z,17.0,60%,1008.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,22/04/2013,21Z,8.0,23%,1006.2 Hpa,220º (SW),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,22/04/2013,18Z,10.2,22%,1004.9 Hpa,230º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,22/04/2013,15Z,14.6,11%,1004.0 Hpa,210º (SW),25.2,0/8,-,-,-,-,18.4,-,Clear
ABADEH,22/04/2013,12Z,17.6,8%,1002.2 Hpa,210º (SW),32.4,0/8,-,-,-,-,-,-,Clear
ABADEH,22/04/2013,09Z,16.0,8%,1003.1 Hpa,250º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,22/04/2013,06Z,12.6,23%,1004.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,22/04/2013,03Z,4.6,50%,1005.4 Hpa,calm.,,0/8,-,-,-,-,-,3.8,Clear
ABADEH,22/04/2013,00Z,6.0,43%,1002.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,22/04/2013,15Z,26.4,54%,1005.4 Hpa,240º (SW),28.8,2/8,1/8 SC,AC,-,-,28.9,-,"Few clouds, haze"
ABU MUSA,22/04/2013,12Z,28.0,49%,1005.4 Hpa,240º (SW),36.0,2/8,1/8 SC,AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,22/04/2013,09Z,28.8,51%,1007.4 Hpa,240º (SW),25.2,1/8,-,1/8 AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,22/04/2013,06Z,27.6,116%,1006.7 Hpa,270º (W ),25.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,22/04/2013,03Z,26.4,63%,1003.6 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,26.4,"Clear, haze"
AHAR,22/04/2013,21Z,4.6,85%,1010.1 Hpa,calm.,,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
AHAR,22/04/2013,18Z,7.4,79%,1008.5 Hpa,320º (NW),7.2,6/8,5/8 CB,-,CI,-,-,-,Cloudy
AHAR,22/04/2013,15Z,9.2,63%,1006.3 Hpa,250º (W ),14.4,7/8,2/8 CU,AC,CI,-,12.0,-,Cloudy
AHAR,22/04/2013,12Z,9.6,62%,1006.2 Hpa,270º (W ),36.0,7/8,6/8 CB,AC,-,1.0(6h),-,-,"Cloudy, thunderstorms"
AHAR,22/04/2013,09Z,9.0,64%,1006.7 Hpa,260º (W ),10.8,7/8,7/8 CB,AC,-,-,-,-,"Cloudy, rain showers"
AHAR,22/04/2013,06Z,9.6,62%,1006.9 Hpa,200º (S ),10.8,7/8,7/8 CU/SC,-,-,0.8(24h),-,-,Cloudy
AHAR,22/04/2013,03Z,3.8,97%,1007.6 Hpa,240º (SW),7.2,7/8,3/8 SC,AC,-,-,-,3.0,"Cloudy, mist"
AHAR,22/04/2013,00Z,3.8,93%,1007.2 Hpa,calm.,,8/8,4/8 CB,AC,,-,-,-,Overcast
AHWAZ,22/04/2013,21Z,20.0,55%,1010.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,22/04/2013,18Z,24.0,36%,1009.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,22/04/2013,15Z,27.0,24%,1007.8 Hpa,320º (NW),18.0,0/8,-,-,-,-,29.4,-,Clear
AHWAZ,22/04/2013,12Z,28.8,23%,1007.7 Hpa,300º (NW),7.2,1/8,-,1/8 AC,-,-,-,-,Few clouds
AHWAZ,22/04/2013,09Z,26.8,24%,1009.6 Hpa,340º (N ),7.2,1/8,-,-,CI,-,-,-,Few clouds
AHWAZ,22/04/2013,06Z,24.0,31%,1010.3 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
