Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,12/12/2003,21Z,9.2,73%,1020.9 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,12/12/2003,18Z,11.8,69%,1020.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,12/12/2003,15Z,15.0,56%,1020.0 Hpa,290º (W ),43.2,1/8,1/8 SC,-,-,-,19.4,-,Few clouds
ABADAN,12/12/2003,12Z,18.8,34%,1019.5 Hpa,300º (NW),25.2,3/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,12/12/2003,08Z,17.4,39%,-,270º (W ),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,12/12/2003,06Z,11.8,74%,1022.0 Hpa,270º (W ),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,12/12/2003,03Z,9.4,83%,1019.8 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,9.4,Clear
ABADAN,12/12/2003,00Z,8.0,78%,1020.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,12/12/2003,18Z,-4.8,57%,1033.1 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,12/12/2003,12Z,-0.8,39%,1030.9 Hpa,010º (N),10.8,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABADEH,12/12/2003,00Z,-6.4,70%,1031.8 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ABU MUSA,12/12/2003,12Z,21.6,290%,1017.3 Hpa,060º (NE),32.4,,-,-,-,-,-,-,dust
ABU MUSA,12/12/2003,06Z,22.4,276%,1017.6 Hpa,060º (NE),32.4,,-,-,-,-,-,-,dust
AHAR,12/12/2003,18Z,-3.8,62%,1034.3 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHAR,12/12/2003,12Z,2.6,35%,1033.7 Hpa,240º (SW),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,12/12/2003,06Z,-4.8,50%,1037.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,12/12/2003,00Z,-4.0,61%,1030.2 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,12/12/2003,18Z,14.6,71%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,12/12/2003,12Z,20.6,43%,1018.0 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
AHWAZ,12/12/2003,06Z,11.0,63%,1020.3 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,12/12/2003,00Z,10.2,69%,1020.1 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,12/12/2003,18Z,-2.4,59%,1030.1 Hpa,110º (E ),36.0,1/8,-,1/8 AC,-,-,-,-,Few clouds
ALI-GOODARZ,12/12/2003,12Z,0.8,39%,1028.9 Hpa,120º (SE),39.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,12/12/2003,00Z,-4.6,66%,1029.4 Hpa,100º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ANZALI,12/12/2003,18Z,5.6,75%,1033.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,12/12/2003,12Z,9.6,50%,1034.2 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
ANZALI,12/12/2003,06Z,4.6,74%,-,190º (S ),10.8,1/8,-,-,-,-,-,-,Few clouds
ANZALI,12/12/2003,00Z,2.8,82%,1032.0 Hpa,210º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ARAK,12/12/2003,21Z,-5.6,79%,1034.1 Hpa,calm.,,1/8,-,-,CI,-,-,-,Few clouds
ARAK,12/12/2003,18Z,-4.6,75%,1035.3 Hpa,calm.,,2/8,1/8 SC,-,CI,-,-,-,Few clouds
ARAK,12/12/2003,15Z,-3.6,68%,1035.0 Hpa,calm.,,3/8,1/8 SC,-,CI,-,1.4,-,Scattered clouds
ARAK,12/12/2003,12Z,0.4,52%,1032.2 Hpa,050º (NE),25.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
ARAK,12/12/2003,09Z,0.0,51%,1033.1 Hpa,calm.,,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ARAK,12/12/2003,06Z,,0%,1036.8 Hpa,000º (N),0.0,2/8,2/8 CU,-,-,-,-,-,Few clouds
ARAK,12/12/2003,03Z,-5.6,81%,1036.5 Hpa,calm.,,3/8,2/8 SC,-,CI,-,-,-6.0,Scattered clouds
ARAK,12/12/2003,00Z,-6.0,79%,1034.0 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ARDEBIL,12/12/2003,18Z,-11.6,82%,1039.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,12/12/2003,12Z,-1.0,68%,1035.9 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ARDEBIL,12/12/2003,06Z,-12.0,89%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,12/12/2003,00Z,-16.4,91%,1037.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,12/12/2003,21Z,4.2,89%,1033.1 Hpa,110º (E ),7.2,0/8,-,-,-,-,-,-,Clear
BABULSAR,12/12/2003,18Z,5.0,80%,1034.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,12/12/2003,15Z,6.6,67%,1034.9 Hpa,090º (E ),7.2,0/8,-,-,-,-,10.0,-,Clear
BABULSAR,12/12/2003,12Z,9.0,49%,1034.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,12/12/2003,09Z,8.8,51%,1036.0 Hpa,070º (E ),10.8,0/8,-,-,-,-,-,-,Clear
BABULSAR,12/12/2003,06Z,4.6,73%,1038.6 Hpa,150º (SE),14.4,1/8,1/8 CU,AC,-,5.6(24h),-,-,Few clouds
BABULSAR,12/12/2003,03Z,1.8,92%,1038.3 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,1.8,Few clouds
BABULSAR,12/12/2003,00Z,2.0,85%,1032.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,12/12/2003,18Z,-3.0,85%,1026.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,12/12/2003,12Z,3.8,44%,1022.1 Hpa,270º (W ),14.4,4/8,-,-,-,-,-,-,Scattered clouds
BAFT,12/12/2003,00Z,-4.2,87%,1025.1 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
BAM,12/12/2003,18Z,2.2,69%,1031.7 Hpa,330º (NW),10.8,6/8,4/8 CB,AC,-,-,-,-,"Cloudy, dust"
BAM,12/12/2003,12Z,4.6,31%,1030.0 Hpa,360º (N ),18.0,7/8,5/8 CB,AC,-,-,-,-,"Cloudy, dust"
BAM,12/12/2003,00Z,0.8,61%,1030.4 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,"Few clouds, dust"
BANDAR LENGEH,12/12/2003,12Z,20.8,41%,1016.1 Hpa,060º (NE),28.8,,-,-,-,-,-,-,dust
BANDARABBASS,12/12/2003,18Z,16.6,8%,1022.9 Hpa,070º (E ),50.4,,-,-,-,-,-,-,dust
BANDARABBASS,12/12/2003,12Z,19.0,12%,1019.5 Hpa,090º (E ),54.0,,-,-,-,-,-,-,dust storm
BANDARABBASS,12/12/2003,06Z,17.2,22%,1021.3 Hpa,080º (E ),54.0,,-,-,-,-,-,-,dust storm
BANDARABBASS,12/12/2003,00Z,15.2,8%,1021.5 Hpa,070º (E ),46.8,0/8,-,-,-,-,-,-,"Clear, dust"
BIRJAND,12/12/2003,21Z,-10.0,72%,1037.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BIRJAND,12/12/2003,18Z,-8.2,,-,calm.,,0/8,-,-,-,-,-,-,Clear
BIRJAND,12/12/2003,15Z,-4.0,67%,1035.9 Hpa,calm.,,0/8,-,-,-,-,0.4,-,Clear
BIRJAND,12/12/2003,12Z,-0.4,53%,1033.9 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
BIRJAND,12/12/2003,09Z,-0.4,63%,1033.3 Hpa,360º (N ),10.8,1/8,1/8 SC,-,-,-,-,-,Few clouds
BIRJAND,12/12/2003,06Z,-2.0,69%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
BIRJAND,12/12/2003,03Z,-5.2,87%,1032.2 Hpa,030º (NE),18.0,2/8,2/8 SC,-,-,-,-,-6.4,Few clouds
BIRJAND,12/12/2003,00Z,-11.8,87%,1036.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
