Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,15/09/2006,21Z,27.2,32%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2006,18Z,29.0,40%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2006,15Z,37.8,15%,-,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2006,12Z,41.2,11%,-,340º (N ),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2006,09Z,38.6,12%,-,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2006,06Z,31.0,22%,-,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2006,03Z,20.4,49%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2006,00Z,24.0,46%,-,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2006,21Z,18.6,30%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2006,18Z,21.8,23%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2006,15Z,27.6,16%,-,250º (W ),21.6,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2006,12Z,30.2,13%,999.7 Hpa,230º (SW),21.6,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2006,09Z,28.4,15%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2006,06Z,23.6,22%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2006,03Z,14.2,33%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2006,00Z,17.0,34%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,15/09/2006,15Z,33.4,61%,-,020º (N),10.8,1/8,-,-,-,-,-,-,Few clouds
ABU MUSA,15/09/2006,12Z,35.2,62%,-,330º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,15/09/2006,09Z,34.6,71%,-,160º (S ),14.4,0/8,-,-,-,-,-,-,Clear
ABU MUSA,15/09/2006,06Z,33.2,76%,-,120º (SE),10.8,3/8,-,-,-,-,-,-,Scattered clouds
ABU MUSA,15/09/2006,03Z,28.8,97%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
AHAR,15/09/2006,21Z,12.8,87%,-,090º (E ),10.8,3/8,-,-,-,-,-,-,Scattered clouds
AHAR,15/09/2006,18Z,14.6,77%,-,120º (SE),14.4,6/8,-,-,-,-,-,-,Cloudy
AHAR,15/09/2006,15Z,16.6,64%,-,120º (SE),18.0,6/8,-,-,-,-,-,-,Cloudy
AHAR,15/09/2006,12Z,18.2,61%,-,130º (SE),18.0,3/8,-,-,-,-,-,-,Scattered clouds
AHAR,15/09/2006,09Z,16.8,64%,-,090º (E ),18.0,4/8,-,-,-,-,-,-,Scattered clouds
AHAR,15/09/2006,06Z,13.4,84%,-,120º (SE),14.4,7/8,-,-,-,-,-,-,Cloudy
AHAR,15/09/2006,03Z,12.0,95%,-,110º (E ),7.2,8/8,-,-,-,-,-,-,Overcast
AHAR,15/09/2006,00Z,12.0,91%,-,110º (E ),10.8,3/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,15/09/2006,21Z,27.4,41%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/09/2006,18Z,30.0,34%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/09/2006,15Z,37.0,18%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
AHWAZ,15/09/2006,12Z,40.0,13%,-,260º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/09/2006,09Z,39.0,17%,-,160º (S ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/09/2006,06Z,30.8,26%,-,180º (S ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/09/2006,03Z,23.0,48%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/09/2006,00Z,24.0,39%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2006,21Z,15.4,22%,-,120º (SE),25.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2006,18Z,22.2,16%,-,210º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2006,15Z,26.0,13%,-,250º (W ),25.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2006,12Z,28.6,9%,-,240º (SW),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2006,09Z,28.2,12%,-,300º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2006,06Z,23.8,14%,-,170º (S ),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2006,03Z,22.2,14%,-,130º (SE),25.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2006,00Z,15.4,29%,-,030º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,15/09/2006,21Z,22.8,91%,-,350º (N ),32.4,8/8,-,-,-,-,-,-,Overcast
ANZALI,15/09/2006,18Z,22.4,89%,-,300º (NW),7.2,6/8,-,-,-,-,-,-,Cloudy
ANZALI,15/09/2006,15Z,23.0,82%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ANZALI,15/09/2006,12Z,23.6,74%,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
ANZALI,15/09/2006,09Z,23.0,74%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ANZALI,15/09/2006,06Z,19.8,90%,-,250º (W ),7.2,8/8,-,-,-,-,-,-,Overcast
ANZALI,15/09/2006,03Z,19.0,93%,-,250º (W ),7.2,8/8,-,-,-,-,-,-,Overcast
ANZALI,15/09/2006,00Z,20.6,94%,-,350º (N ),28.8,8/8,-,-,-,-,-,-,Overcast
