Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,26/04/2005,21Z,21.4,87%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ABADAN,26/04/2005,18Z,22.2,80%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
ABADAN,26/04/2005,15Z,22.2,87%,-,310º (NW),14.4,7/8,-,-,-,-,-,-,Cloudy
ABADAN,26/04/2005,12Z,26.0,59%,1011.1 Hpa,300º (NW),18.0,8/8,6/8 CB,AC,,Tr(6h),-,-,"Overcast, haze"
ABADAN,26/04/2005,09Z,26.4,57%,-,340º (N ),18.0,8/8,-,-,-,-,-,-,Overcast
ABADAN,26/04/2005,06Z,25.0,62%,1011.3 Hpa,270º (W ),14.4,8/8,3/8 CB,AC,,Tr(6h),-,-,"Overcast, rain"
ABADAN,26/04/2005,03Z,25.0,55%,-,280º (W ),10.8,6/8,-,-,-,-,-,-,Cloudy
ABADAN,26/04/2005,00Z,20.0,91%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,26/04/2005,21Z,18.0,42%,-,200º (S ),18.0,6/8,-,-,-,-,-,-,Cloudy
ABADEH,26/04/2005,18Z,19.8,32%,-,210º (SW),21.6,3/8,-,-,-,-,-,-,Scattered clouds
ABADEH,26/04/2005,15Z,23.2,26%,-,240º (SW),25.2,5/8,-,-,-,-,-,-,Cloudy
ABADEH,26/04/2005,12Z,26.0,10%,1003.5 Hpa,260º (W ),21.6,3/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,26/04/2005,09Z,26.0,10%,-,150º (SE),21.6,4/8,-,-,-,-,-,-,Scattered clouds
ABADEH,26/04/2005,06Z,82.4,1%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ABADEH,26/04/2005,03Z,11.8,52%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ABADEH,26/04/2005,00Z,17.2,45%,-,210º (SW),25.2,6/8,-,-,-,-,-,-,Cloudy
ABU MUSA,26/04/2005,15Z,28.8,62%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
ABU MUSA,26/04/2005,12Z,30.6,13%,1007.1 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,26/04/2005,09Z,32.6,34%,-,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,26/04/2005,06Z,32.4,28%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,26/04/2005,03Z,25.0,61%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
AHAR,26/04/2005,21Z,7.6,94%,-,120º (SE),10.8,8/8,-,-,-,-,-,-,Overcast
AHAR,26/04/2005,18Z,8.8,97%,-,120º (SE),7.2,8/8,-,-,-,-,-,-,Overcast
AHAR,26/04/2005,15Z,10.4,92%,-,100º (E ),7.2,8/8,-,-,-,-,-,-,Overcast
AHAR,26/04/2005,12Z,11.2,84%,-,090º (E ),14.4,8/8,-,-,-,-,-,-,Overcast
AHAR,26/04/2005,09Z,,0%,-,010º (N),43.2,1/8,-,-,-,-,-,-,Few clouds
AHAR,26/04/2005,06Z,10.2,95%,-,0º (N),-,0/8,0/8 CB,-,CI,-,-,-,Clear
AHAR,26/04/2005,03Z,10.6,92%,-,120º (SE),7.2,8/8,-,-,-,-,-,-,Overcast
AHAR,26/04/2005,00Z,7.0,94%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
AHWAZ,26/04/2005,21Z,21.0,92%,-,300º (NW),7.2,4/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,26/04/2005,18Z,20.8,96%,-,080º (E ),7.2,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,26/04/2005,15Z,21.2,90%,-,350º (N ),14.4,8/8,-,-,-,-,-,-,Overcast
AHWAZ,26/04/2005,12Z,27.2,57%,1009.7 Hpa,320º (NW),14.4,8/8,5/8 CB,AC,,Tr(6h),-,-,"Overcast, dust"
AHWAZ,26/04/2005,09Z,27.4,51%,-,300º (NW),10.8,8/8,-,-,-,-,-,-,Overcast
AHWAZ,26/04/2005,06Z,28.6,44%,-,280º (W ),18.0,8/8,-,-,-,-,-,-,Overcast
AHWAZ,26/04/2005,03Z,24.8,68%,-,120º (SE),7.2,5/8,-,-,-,-,-,-,Cloudy
AHWAZ,26/04/2005,00Z,20.0,94%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/04/2005,21Z,16.0,46%,-,180º (S ),36.0,5/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,26/04/2005,18Z,15.8,47%,-,210º (SW),43.2,8/8,-,-,-,-,-,-,Overcast
ALI-GOODARZ,26/04/2005,12Z,17.8,35%,1006.9 Hpa,170º (S ),25.2,7/8,3/8 SC,AC,-,-,-,-,Cloudy
ALI-GOODARZ,26/04/2005,09Z,21.0,21%,-,190º (S ),28.8,6/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,26/04/2005,06Z,20.0,25%,-,210º (SW),32.4,5/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,26/04/2005,03Z,13.4,47%,-,160º (S ),21.6,6/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,26/04/2005,00Z,14.8,54%,-,210º (SW),18.0,8/8,-,-,-,-,-,-,Overcast
