Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,11/09/2023,21Z,35.4,20%,1001.2 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,11/09/2023,18Z,38.4,18%,1001.2 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,11/09/2023,15Z,42.8,17%,1000.1 Hpa,020º (N),10.8,0/8,-,-,-,-,47.8,27.7,"Clear, haze"
ABADAN,11/09/2023,12Z,47.4,9%,1000.3 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,11/09/2023,09Z,45.3,15%,1001.8 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,11/09/2023,06Z,38.1,22%,1002.2 Hpa,150º (SE),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,11/09/2023,03Z,28.0,40%,1000.9 Hpa,320º (NW),3.6,0/8,-,-,-,-,41.4,28.0,Clear
ABADAN,11/09/2023,00Z,31.3,33%,999.7 Hpa,050º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,11/09/2023,21Z,19.7,17%,1002.0 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,11/09/2023,18Z,23.9,14%,1001.1 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,11/09/2023,15Z,29.7,9%,1000.6 Hpa,010º (N),18.0,0/8,-,-,-,-,34.1,15.1,Clear
ABADEH,11/09/2023,12Z,33.5,9%,997.3 Hpa,220º (SW),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,11/09/2023,09Z,31.5,9%,1000.0 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,11/09/2023,06Z,27.3,11%,1001.8 Hpa,310º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,11/09/2023,03Z,14.9,13%,1005.1 Hpa,340º (N ),10.8,0/8,-,-,-,-,29.1,13.9,Clear
ABADEH,11/09/2023,00Z,17.5,10%,1000.6 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,11/09/2023,15Z,34.4,65%,999.1 Hpa,360º (N ),7.2,0/8,-,-,-,-,37.8,31.2,"Clear, haze"
ABU MUSA,11/09/2023,12Z,37.8,65%,999.6 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,11/09/2023,09Z,36.8,52%,1000.9 Hpa,200º (S ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,11/09/2023,06Z,35.4,74%,1001.8 Hpa,090º (E ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,11/09/2023,03Z,32.8,74%,1000.2 Hpa,060º (NE),10.8,1/8,-,1/8 AC,-,-,31.2,31.2,"Few clouds, haze"
AHAR,11/09/2023,21Z,13.1,78%,1011.2 Hpa,120º (SE),10.8,7/8,7/8 ST,-,-,-,-,-,Cloudy
AHAR,11/09/2023,18Z,14.2,68%,1011.5 Hpa,060º (NE),10.8,7/8,7/8 ST,-,-,-,-,-,Cloudy
AHAR,11/09/2023,15Z,16.4,54%,1009.8 Hpa,080º (E ),25.2,5/8,4/8 CU/SC,-,CI,-,20.0,14.0,Cloudy
AHAR,11/09/2023,12Z,19.6,43%,1008.7 Hpa,080º (E ),25.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
AHAR,11/09/2023,09Z,17.2,51%,1010.5 Hpa,130º (SE),10.8,6/8,4/8 CB,-,CI,-,-,-,Cloudy
AHAR,11/09/2023,06Z,15.0,58%,1011.5 Hpa,100º (E ),14.4,7/8,7/8 CB,-,-,-,-,-,Cloudy
AHAR,11/09/2023,03Z,14.2,71%,1010.6 Hpa,060º (NE),18.0,4/8,4/8 CB,-,-,-,16.7,14.0,Scattered clouds
AHAR,11/09/2023,00Z,14.4,64%,1009.5 Hpa,040º (NE),18.0,5/8,5/8 CB,-,-,-,-,-,Cloudy
AHWAZ,11/09/2023,21Z,34.6,20%,1000.7 Hpa,120º (SE),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,11/09/2023,18Z,38.7,16%,1000.8 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,11/09/2023,15Z,42.0,18%,999.4 Hpa,360º (N ),3.6,0/8,-,-,-,-,47.3,31.0,Clear
AHWAZ,11/09/2023,12Z,46.7,9%,999.4 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,11/09/2023,09Z,46.2,13%,1000.5 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,11/09/2023,06Z,40.6,19%,1001.1 Hpa,010º (N),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,11/09/2023,03Z,30.9,26%,1000.3 Hpa,calm.,,0/8,-,-,-,-,42.5,30.9,"Clear, haze"
AHWAZ,11/09/2023,00Z,34.4,23%,999.0 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ALI-GOODARZ,11/09/2023,21Z,21.6,22%,1002.4 Hpa,100º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,11/09/2023,18Z,23.2,20%,1002.2 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,11/09/2023,15Z,27.6,16%,1001.9 Hpa,250º (W ),14.4,2/8,2/8 SC,-,-,-,30.8,22.0,Few clouds
ALI-GOODARZ,11/09/2023,12Z,30.3,11%,1000.0 Hpa,270º (W ),43.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
ALI-GOODARZ,11/09/2023,09Z,30.0,10%,1001.1 Hpa,240º (SW),61.2,0/8,-,-,-,-,-,-,Clear
