Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,15/05/2012,21Z,31.6,29%,1009.8 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,15/05/2012,18Z,33.0,24%,1010.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,15/05/2012,15Z,37.8,14%,1008.8 Hpa,360º (N ),14.4,0/8,-,-,-,-,41.4,-,"Clear, dust"
ABADAN,15/05/2012,12Z,40.4,12%,1009.0 Hpa,330º (NW),21.6,6/8,-,-,CI,-,-,-,"Cloudy, dust"
ABADAN,15/05/2012,09Z,38.4,14%,1010.4 Hpa,350º (N ),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,15/05/2012,06Z,33.4,19%,1012.6 Hpa,340º (N ),21.6,1/8,-,1/8 AC,-,-,-,-,"Few clouds, dust"
ABADEH,15/05/2012,21Z,13.6,25%,1006.3 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,15/05/2012,18Z,17.8,22%,1006.7 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,15/05/2012,15Z,22.4,21%,1005.9 Hpa,230º (SW),28.8,1/8,1/8 CU,-,-,-,27.0,-,"Few clouds, dust"
ABADEH,15/05/2012,12Z,25.4,12%,1004.1 Hpa,250º (W ),43.2,3/8,1/8 CU,-,CI,-,-,-,"Scattered clouds, dust"
ABADEH,15/05/2012,09Z,26.0,12%,1004.3 Hpa,270º (W ),36.0,3/8,-,1/8 AC,CI,-,-,-,"Scattered clouds, dust"
ABADEH,15/05/2012,06Z,21.4,19%,1006.0 Hpa,260º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,15/05/2012,03Z,14.8,37%,1006.5 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,14.6,Scattered clouds
ABADEH,15/05/2012,00Z,16.0,28%,1004.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,15/05/2012,15Z,32.4,62%,1005.0 Hpa,270º (W ),7.2,2/8,-,-,CI,-,35.6,-,"Few clouds, haze"
ABU MUSA,15/05/2012,12Z,35.0,75%,1005.4 Hpa,240º (SW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,15/05/2012,09Z,35.0,50%,1006.9 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,15/05/2012,06Z,33.4,82%,1007.8 Hpa,180º (S ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,15/05/2012,03Z,30.0,50%,1005.6 Hpa,calm.,,0/8,-,-,-,-,-,29.0,"Clear, haze"
AHAR,15/05/2012,21Z,10.4,76%,1011.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,15/05/2012,18Z,11.8,81%,1010.6 Hpa,300º (NW),10.8,2/8,1/8 SC,-,CI,-,-,-,Few clouds
AHAR,15/05/2012,15Z,15.0,66%,1010.5 Hpa,110º (E ),7.2,7/8,3/8 CB,AC,CI,-,19.0,-,Cloudy
AHAR,15/05/2012,12Z,13.0,78%,1011.1 Hpa,210º (SW),10.8,6/8,4/8 CB,AC,CI,6.0(6h),-,-,"Cloudy, rain showers"
AHAR,15/05/2012,09Z,16.2,62%,1008.6 Hpa,240º (SW),14.4,8/8,5/8 CB,AC,,-,-,-,"Overcast, rain showers"
AHAR,15/05/2012,06Z,16.8,52%,1007.9 Hpa,calm.,,8/8,3/8 CB,AC,,0.6(24h),-,-,"Overcast, dust"
AHAR,15/05/2012,03Z,10.4,90%,1007.6 Hpa,calm.,,6/8,4/8 CB,AC,-,-,-,9.6,Cloudy
