Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,29/01/2023,21Z,15.6,73%,1015.5 Hpa,090º (E ),10.8,4/8,4/8 CB,-,-,-,-,-,"Scattered clouds, haze"
ABADAN,29/01/2023,18Z,16.2,69%,1014.2 Hpa,130º (SE),18.0,3/8,3/8 CB,-,-,-,-,-,"Scattered clouds, haze"
ABADAN,29/01/2023,15Z,16.7,65%,1014.5 Hpa,120º (SE),14.4,3/8,-,3/8 AC,-,-,20.2,11.3,"Scattered clouds, haze"
ABADAN,29/01/2023,12Z,19.8,48%,1013.5 Hpa,130º (SE),28.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,29/01/2023,09Z,19.1,54%,1017.0 Hpa,160º (S ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,29/01/2023,06Z,15.2,66%,1019.2 Hpa,160º (S ),14.4,2/8,-,2/8 AC,-,-,-,-,"Few clouds, haze"
ABADAN,29/01/2023,03Z,10.6,91%,1018.5 Hpa,calm.,,3/8,3/8 CU,-,-,-,16.5,9.3,"Scattered clouds, mist"
ABADAN,29/01/2023,00Z,10.3,86%,1018.7 Hpa,150º (SE),3.6,0/8,-,-,-,-,-,-,"Clear, mist"
ABADEH,29/01/2023,21Z,4.5,56%,1012.4 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,29/01/2023,18Z,4.6,47%,1015.7 Hpa,250º (W ),25.2,0/8,-,-,-,-,-,-,Clear
ABADEH,29/01/2023,15Z,3.4,45%,1018.0 Hpa,260º (W ),10.8,0/8,-,-,-,-,8.4,-4.8,Clear
ABADEH,29/01/2023,12Z,7.5,34%,1015.2 Hpa,240º (SW),18.0,3/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,29/01/2023,09Z,7.5,40%,1016.4 Hpa,260º (W ),10.8,3/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,29/01/2023,06Z,1.8,57%,1022.5 Hpa,030º (NE),7.2,3/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,29/01/2023,03Z,-4.5,65%,1023.6 Hpa,310º (NW),7.2,0/8,-,-,-,-,-2.4,-6.5,Clear
ABADEH,29/01/2023,00Z,-3.6,58%,1020.6 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,29/01/2023,15Z,20.0,53%,1015.3 Hpa,270º (W ),18.0,3/8,3/8 SC,-,-,-,24.8,14.2,Scattered clouds
ABU MUSA,29/01/2023,12Z,23.0,151%,1014.3 Hpa,250º (W ),10.8,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
ABU MUSA,29/01/2023,09Z,22.8,45%,1016.3 Hpa,320º (NW),7.2,4/8,3/8 SC,AC,-,-,-,-,Scattered clouds
ABU MUSA,29/01/2023,06Z,24.0,142%,1018.0 Hpa,020º (N),7.2,3/8,3/8 SC,-,-,-,-,-,"Scattered clouds, haze"
ABU MUSA,29/01/2023,03Z,15.0,66%,1016.2 Hpa,060º (NE),7.2,3/8,3/8 ST,-,-,-,19.4,14.2,"Scattered clouds, haze"
AHAR,29/01/2023,21Z,0.5,72%,1012.5 Hpa,030º (NE),3.6,5/8,1/8 SC,AC,CI,Tr(24h),-,-,Cloudy
AHAR,29/01/2023,18Z,-1.0,86%,1014.2 Hpa,330º (NW),7.2,4/8,2/8 SC,-,CI,Tr(6h),-,-,Scattered clouds
AHAR,29/01/2023,15Z,3.1,56%,1012.4 Hpa,270º (W ),18.0,5/8,2/8 SC,AC,CI,-,7.4,0.3,Cloudy
AHAR,29/01/2023,12Z,5.9,44%,1011.0 Hpa,240º (SW),21.6,6/8,2/8 SC,AC,CI,-,-,-,Cloudy
AHAR,29/01/2023,09Z,6.5,42%,1012.2 Hpa,210º (SW),21.6,6/8,2/8 SC,AC,CI,-,-,-,Cloudy
AHAR,29/01/2023,06Z,2.3,58%,1015.5 Hpa,280º (W ),14.4,7/8,2/8 SC,AC,-,-,-,-,Cloudy
AHAR,29/01/2023,03Z,1.8,57%,1014.7 Hpa,280º (W ),14.4,0/8,-,-,-,-,2.1,-0.6,Clear
AHAR,29/01/2023,00Z,0.1,57%,1014.7 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,29/01/2023,21Z,13.5,75%,1015.9 Hpa,080º (E ),10.8,6/8,2/8 SC,AC,-,-,-,-,"Cloudy, haze"
AHWAZ,29/01/2023,18Z,14.3,64%,1015.0 Hpa,120º (SE),7.2,6/8,2/8 SC,AC,-,-,-,-,Cloudy
AHWAZ,29/01/2023,15Z,16.6,54%,1013.8 Hpa,130º (SE),7.2,5/8,2/8 SC,AC,-,-,19.7,7.8,"Cloudy, haze"
AHWAZ,29/01/2023,12Z,19.4,40%,1013.8 Hpa,140º (SE),14.4,3/8,1/8 SC,AC,-,-,-,-,"Scattered clouds, haze"
AHWAZ,29/01/2023,09Z,18.4,48%,1016.5 Hpa,160º (S ),10.8,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, haze"
AHWAZ,29/01/2023,06Z,11.2,81%,1018.6 Hpa,100º (E ),7.2,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, mist"
AHWAZ,29/01/2023,03Z,8.6,87%,1018.0 Hpa,090º (E ),3.6,1/8,1/8 SC,-,-,-,11.1,8.6,"Few clouds, mist"
AHWAZ,29/01/2023,00Z,8.6,86%,1018.0 Hpa,100º (E ),3.6,1/8,1/8 SC,-,-,-,-,-,"Few clouds, mist"
ALI-GOODARZ,29/01/2023,21Z,4.2,48%,1010.3 Hpa,220º (SW),10.8,6/8,1/8 SC,-,CI,-,-,-,Cloudy
ALI-GOODARZ,29/01/2023,18Z,4.0,57%,1012.2 Hpa,110º (E ),14.4,5/8,2/8 SC,-,CI,-,-,-,Cloudy
ALI-GOODARZ,29/01/2023,15Z,3.2,67%,1013.7 Hpa,090º (E ),18.0,4/8,3/8 SC,AC,-,-,8.2,0.1,Scattered clouds
ALI-GOODARZ,29/01/2023,12Z,6.9,51%,1011.6 Hpa,240º (SW),14.4,6/8,3/8 SC,AC,-,-,-,-,Cloudy
ALI-GOODARZ,29/01/2023,09Z,7.3,45%,1013.2 Hpa,calm.,,4/8,2/8 SC,-,CC,-,-,-,Scattered clouds
ALI-GOODARZ,29/01/2023,06Z,3.8,51%,1018.8 Hpa,270º (W ),3.6,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ALI-GOODARZ,29/01/2023,03Z,1.3,62%,1017.8 Hpa,070º (E ),10.8,6/8,2/8 SC,AC,-,-,1.8,-4.2,Cloudy
ALI-GOODARZ,29/01/2023,00Z,0.3,71%,1018.4 Hpa,120º (SE),14.4,5/8,5/8 SC,AC,-,-,-,-,Cloudy
ANZALI,29/01/2023,21Z,8.3,83%,1013.6 Hpa,Vble.,,8/8,6/8 ST,AC,,-,-,-,"Overcast, mist"
ANZALI,29/01/2023,18Z,8.7,84%,1013.8 Hpa,320º (NW),7.2,8/8,6/8 ST,AC,,-,-,-,"Overcast, mist"
ANZALI,29/01/2023,15Z,8.9,83%,1013.5 Hpa,300º (NW),7.2,8/8,5/8 ST,AC,,-,10.5,7.0,"Overcast, mist"
ANZALI,29/01/2023,12Z,9.9,192%,1012.5 Hpa,010º (N),7.2,8/8,6/8 ST,AC,,-,-,-,"Overcast, haze"
ANZALI,29/01/2023,09Z,9.6,82%,1013.7 Hpa,310º (NW),10.8,8/8,6/8 ST,AC,,-,-,-,"Overcast, mist"
ANZALI,29/01/2023,06Z,7.0,235%,1015.7 Hpa,290º (W ),7.2,8/8,6/8 ST,AC,,-,-,-,"Overcast, mist"
ANZALI,29/01/2023,03Z,8.2,86%,1014.3 Hpa,320º (NW),14.4,8/8,8/8 ST,,,-,8.6,6.8,"Overcast, mist"
ANZALI,29/01/2023,00Z,7.6,87%,1014.2 Hpa,290º (W ),14.4,7/8,7/8 ST,-,-,-,-,-,"Cloudy, mist"
ARAK,29/01/2023,21Z,3.1,61%,1011.4 Hpa,100º (E ),3.6,1/8,1/8 SC,-,-,-,-,-,"Few clouds, haze"
ARAK,29/01/2023,18Z,3.7,63%,1013.0 Hpa,290º (W ),7.2,1/8,1/8 SC,-,-,0.4(24h),-,-,"Few clouds, haze"
ARAK,29/01/2023,15Z,4.9,66%,1011.9 Hpa,130º (SE),3.6,3/8,2/8 SC,AC,-,0.4(24h),9.0,-1.9,"Scattered clouds, haze"
ARAK,29/01/2023,12Z,8.0,61%,1010.6 Hpa,350º (N ),14.4,7/8,3/8 CU,AC,CI,0.4(24h),-,-,"Cloudy, haze"
ARAK,29/01/2023,09Z,3.5,76%,1014.6 Hpa,060º (NE),7.2,6/8,3/8 SC,AC,CI,0.4(24h),-,-,"Cloudy, haze"
ARAK,29/01/2023,06Z,-0.8,92%,1018.9 Hpa,120º (SE),7.2,7/8,5/8 ST,AC,-,0.4(24h),-,-,"Cloudy, mist"
ARAK,29/01/2023,03Z,-1.5,90%,1017.3 Hpa,120º (SE),7.2,,-,-,-,0.4(24h),-0.6,-2.2,rime
ARAK,29/01/2023,00Z,-1.8,88%,1017.2 Hpa,030º (NE),3.6,8/8,3/8 CB,AC,,0.4(6h),-,-,"Overcast, mist"
ARDEBIL,29/01/2023,21Z,2.4,89%,1009.4 Hpa,calm.,,4/8,4/8 CU,-,-,-,-,-,Scattered clouds
ARDEBIL,29/01/2023,18Z,-0.2,85%,1011.5 Hpa,200º (S ),10.8,4/8,4/8 CU,-,-,-,-,-,Scattered clouds
ARDEBIL,29/01/2023,15Z,3.2,87%,1010.2 Hpa,150º (SE),18.0,4/8,4/8 CU,-,-,-,5.8,-1.4,Scattered clouds
ARDEBIL,29/01/2023,12Z,4.2,86%,1008.9 Hpa,180º (S ),18.0,5/8,2/8 CU,-,CI,-,-,-,Cloudy
ARDEBIL,29/01/2023,09Z,5.6,69%,1009.8 Hpa,180º (S ),21.6,5/8,2/8 CU,-,CI,-,-,-,Cloudy
ARDEBIL,29/01/2023,06Z,1.4,79%,1012.9 Hpa,180º (S ),14.4,4/8,1/8 CU,-,CI,-,-,-,Scattered clouds
ARDEBIL,29/01/2023,03Z,0.0,67%,1012.5 Hpa,180º (S ),21.6,8/8,2/8 SC,AC,CS,-,0.8,-0.8,Overcast
ARDEBIL,29/01/2023,00Z,-0.2,71%,1012.0 Hpa,180º (S ),21.6,2/8,1/8 SC,-,CI,-,-,-,Few clouds
BABULSAR,29/01/2023,21Z,7.0,90%,1012.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,29/01/2023,18Z,8.4,83%,1012.2 Hpa,calm.,,6/8,-,6/8 AC,-,-,-,-,Cloudy
BABULSAR,29/01/2023,15Z,10.6,74%,1012.2 Hpa,calm.,,4/8,-,1/8 AC,CS,-,12.8,3.8,Scattered clouds
BABULSAR,29/01/2023,12Z,11.8,64%,1012.2 Hpa,calm.,,7/8,-,4/8 AC,CI,-,-,-,Cloudy
BABULSAR,29/01/2023,09Z,11.6,61%,1012.9 Hpa,330º (NW),18.0,7/8,-,4/8 AC,CI,-,-,-,Cloudy
BABULSAR,29/01/2023,06Z,7.6,71%,1014.1 Hpa,calm.,,7/8,-,2/8 AC,CI,-,-,-,Cloudy
BABULSAR,29/01/2023,03Z,4.4,80%,1013.0 Hpa,calm.,,7/8,-,-,CI,-,9.8,4.4,Cloudy
BABULSAR,29/01/2023,00Z,6.0,75%,1012.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,29/01/2023,21Z,1.6,40%,1015.4 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
BAFT,29/01/2023,18Z,2.2,36%,1018.9 Hpa,360º (N ),7.2,1/8,1/8 SC,-,-,-,-,-,Few clouds
BAFT,29/01/2023,15Z,4.6,31%,1018.1 Hpa,330º (NW),14.4,1/8,1/8 SC,-,-,-,10.0,-5.2,Few clouds
