Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,08/03/2005,21Z,17.8,80%,-,180º (S ),7.2,5/8,-,-,-,-,-,-,Cloudy
ABADAN,08/03/2005,18Z,19.6,73%,-,110º (E ),14.4,4/8,-,-,-,-,-,-,Scattered clouds
ABADAN,08/03/2005,15Z,22.8,,-,150º (SE),10.8,7/8,-,-,-,-,-,-,Cloudy
ABADAN,08/03/2005,12Z,25.6,42%,-,210º (SW),7.2,6/8,-,-,-,-,-,-,Cloudy
ABADAN,08/03/2005,06Z,20.8,51%,-,170º (S ),18.0,8/8,-,-,-,-,-,-,Overcast
ABADAN,08/03/2005,03Z,15.6,58%,-,130º (SE),7.2,8/8,-,-,-,-,-,-,Overcast
ABADAN,08/03/2005,00Z,18.0,72%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ABADEH,08/03/2005,21Z,8.0,61%,-,260º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,08/03/2005,18Z,9.2,54%,-,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,08/03/2005,12Z,13.8,36%,-,300º (NW),36.0,8/8,-,-,-,-,-,-,Overcast
ABADEH,08/03/2005,09Z,14.2,35%,-,260º (W ),28.8,7/8,-,-,-,-,-,-,Cloudy
ABADEH,08/03/2005,06Z,9.6,52%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ABADEH,08/03/2005,03Z,3.4,67%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
ABADEH,08/03/2005,00Z,6.6,71%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,08/03/2005,15Z,22.0,73%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ABU MUSA,08/03/2005,12Z,22.8,64%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ABU MUSA,08/03/2005,09Z,23.0,,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ABU MUSA,08/03/2005,06Z,22.2,74%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ABU MUSA,08/03/2005,03Z,21.0,74%,-,240º (SW),7.2,2/8,-,-,-,-,-,-,Few clouds
AHAR,08/03/2005,21Z,8.0,60%,-,250º (W ),7.2,1/8,-,-,-,-,-,-,Few clouds
AHAR,08/03/2005,18Z,8.0,60%,-,270º (W ),25.2,3/8,-,-,-,-,-,-,Scattered clouds
AHAR,08/03/2005,15Z,7.6,52%,-,280º (W ),7.2,7/8,-,-,-,-,-,-,Cloudy
AHAR,08/03/2005,12Z,8.0,52%,-,250º (W ),25.2,7/8,-,-,-,-,-,-,Cloudy
AHAR,08/03/2005,09Z,8.0,52%,-,240º (SW),28.8,7/8,-,-,-,-,-,-,Cloudy
AHAR,08/03/2005,06Z,7.0,60%,-,270º (W ),21.6,7/8,-,-,-,-,-,-,Cloudy
AHAR,08/03/2005,03Z,4.0,68%,-,270º (W ),18.0,5/8,-,-,-,-,-,-,Cloudy
AHAR,08/03/2005,00Z,8.6,50%,-,240º (SW),25.2,3/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,08/03/2005,21Z,17.8,72%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,08/03/2005,18Z,19.8,56%,-,140º (SE),7.2,2/8,-,-,-,-,-,-,Few clouds
AHWAZ,08/03/2005,15Z,23.2,40%,-,140º (SE),10.8,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,08/03/2005,12Z,24.2,38%,-,180º (S ),10.8,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,08/03/2005,09Z,22.8,26%,-,160º (S ),10.8,8/8,-,-,-,-,-,-,Overcast
AHWAZ,08/03/2005,06Z,18.2,53%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
AHWAZ,08/03/2005,03Z,13.8,70%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,08/03/2005,00Z,17.6,70%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
