Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,01/08/2012,21Z,38.4,13%,998.8 Hpa,320º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,01/08/2012,18Z,40.4,16%,998.6 Hpa,320º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,01/08/2012,15Z,46.8,9%,997.6 Hpa,320º (NW),25.2,0/8,-,-,-,-,51.0,-,Clear
ABADAN,01/08/2012,12Z,49.4,8%,997.4 Hpa,330º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,01/08/2012,09Z,48.8,8%,998.4 Hpa,330º (NW),39.6,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,01/08/2012,06Z,42.8,16%,999.0 Hpa,320º (NW),25.2,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, dust"
ABADAN,01/08/2012,03Z,34.8,24%,997.7 Hpa,330º (NW),14.4,1/8,-,1/8 AC,-,-,-,34.6,"Few clouds, dust"
ABADAN,01/08/2012,00Z,38.8,18%,996.8 Hpa,340º (N ),18.0,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,01/08/2012,21Z,25.0,18%,997.9 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,01/08/2012,18Z,25.2,18%,998.6 Hpa,300º (NW),7.2,0/8,-,1/8 AC,-,-,-,-,Clear
ABADEH,01/08/2012,15Z,31.4,15%,999.3 Hpa,calm.,,4/8,2/8 SC,AC,-,-,33.6,-,Scattered clouds
ABADEH,01/08/2012,12Z,33.2,13%,998.0 Hpa,020º (N),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,01/08/2012,09Z,31.6,15%,998.6 Hpa,160º (S ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,01/08/2012,06Z,27.6,18%,1000.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,01/08/2012,03Z,16.8,28%,1001.7 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,16.2,Clear
ABADEH,01/08/2012,00Z,18.6,25%,999.8 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,01/08/2012,15Z,35.2,69%,995.3 Hpa,calm.,,1/8,-,-,CI,-,38.6,-,"Few clouds, haze"
ABU MUSA,01/08/2012,12Z,37.2,66%,995.8 Hpa,calm.,,1/8,-,-,CI,-,-,-,"Few clouds, haze"
ABU MUSA,01/08/2012,09Z,37.0,58%,996.8 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,01/08/2012,06Z,36.2,70%,997.8 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
