Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,16/07/2000,21Z,38.8,11%,996.6 Hpa,310º (NW),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,16/07/2000,18Z,42.2,,-,310º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,16/07/2000,15Z,47.0,11%,994.4 Hpa,310º (NW),18.0,0/8,-,-,-,-,51.6,-,"Clear, haze"
ABADAN,16/07/2000,12Z,50.6,6%,995.2 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,16/07/2000,09Z,48.6,6%,996.4 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,16/07/2000,06Z,40.4,18%,996.4 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,16/07/2000,03Z,31.4,28%,995.1 Hpa,calm.,,0/8,-,-,-,-,-,31.4,Clear
ABADAN,16/07/2000,00Z,37.6,11%,996.6 Hpa,330º (NW),32.4,0/8,-,-,-,-,-,-,"Clear, dust"
ABADEH,16/07/2000,21Z,24.8,46%,998.9 Hpa,360º (N ),18.0,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,16/07/2000,18Z,27.4,25%,998.4 Hpa,360º (N ),14.4,4/8,-,0/8 AC,-,-,-,-,Scattered clouds
ABADEH,16/07/2000,15Z,31.6,12%,996.7 Hpa,010º (N),36.0,3/8,1/8 SC,AC,-,-,34.4,-,Scattered clouds
ABADEH,16/07/2000,12Z,33.6,17%,996.0 Hpa,010º (N),25.2,5/8,1/8 SC,AC,CI,-,-,-,Cloudy
ABADEH,16/07/2000,00Z,21.2,23%,999.1 Hpa,calm.,,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ABU MUSA,16/07/2000,12Z,37.0,197%,995.0 Hpa,240º (SW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,16/07/2000,06Z,35.4,215%,996.7 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
AHAR,16/07/2000,21Z,22.2,58%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,16/07/2000,18Z,25.6,51%,1005.0 Hpa,080º (E ),14.4,1/8,1/8 SC,AC,-,-,-,-,Few clouds
AHAR,16/07/2000,15Z,30.2,33%,-,040º (NE),25.2,2/8,-,-,-,-,-,-,Few clouds
AHAR,16/07/2000,12Z,32.2,32%,1002.6 Hpa,090º (E ),28.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,16/07/2000,09Z,29.6,37%,-,060º (NE),14.4,1/8,-,-,-,-,-,-,Few clouds
AHAR,16/07/2000,00Z,19.4,64%,1005.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/07/2000,21Z,40.4,11%,996.0 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,16/07/2000,18Z,43.0,13%,994.9 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,32.6,"Clear, dust"
AHWAZ,16/07/2000,15Z,47.4,7%,993.5 Hpa,280º (W ),18.0,0/8,-,-,-,-,51.6,-,"Clear, dust"
AHWAZ,16/07/2000,12Z,50.2,6%,993.8 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
