Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,26/02/2023,21Z,20.8,55%,1019.4 Hpa,140º (SE),10.8,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADAN,26/02/2023,18Z,22.0,54%,1018.9 Hpa,090º (E ),28.8,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABADAN,26/02/2023,15Z,23.1,58%,1018.2 Hpa,070º (E ),14.4,6/8,6/8 CB,-,-,-,24.5,15.3,"Cloudy, haze"
ABADAN,26/02/2023,12Z,23.9,55%,1017.3 Hpa,070º (E ),10.8,6/8,6/8 CB,-,-,-,-,-,"Cloudy, haze"
ABADAN,26/02/2023,09Z,23.1,61%,1018.9 Hpa,180º (S ),7.2,5/8,5/8 CB,AC,-,-,-,-,"Cloudy, haze"
ABADAN,26/02/2023,06Z,18.0,81%,1018.4 Hpa,080º (E ),10.8,6/8,5/8 CB,AC,-,-,-,-,"Cloudy, mist"
ABADAN,26/02/2023,03Z,16.1,86%,1017.4 Hpa,250º (W ),3.6,3/8,-,3/8 AC,-,-,23.3,16.1,"Scattered clouds, mist"
ABADAN,26/02/2023,00Z,17.4,83%,1016.8 Hpa,050º (NE),7.2,5/8,-,5/8 AC,-,-,-,-,"Cloudy, mist"
ABADEH,26/02/2023,21Z,8.9,54%,1019.4 Hpa,200º (S ),18.0,3/8,2/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,26/02/2023,18Z,7.8,54%,1020.7 Hpa,330º (NW),3.6,5/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADEH,26/02/2023,15Z,10.4,40%,1021.0 Hpa,210º (SW),10.8,7/8,2/8 SC,AC,-,-,14.7,5.7,Cloudy
ABADEH,26/02/2023,12Z,12.9,37%,1019.9 Hpa,200º (S ),25.2,7/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADEH,26/02/2023,09Z,13.2,31%,1019.1 Hpa,210º (SW),25.2,6/8,2/8 SC,-,CI,-,-,-,Cloudy
ABADEH,26/02/2023,06Z,12.3,34%,1019.9 Hpa,010º (N),3.6,3/8,-,1/8 AC,CI,-,-,-,Scattered clouds
ABADEH,26/02/2023,03Z,6.7,43%,1019.9 Hpa,360º (N ),3.6,3/8,-,1/8 AC,CI,-,11.7,2.2,Scattered clouds
ABADEH,26/02/2023,00Z,3.5,52%,1018.2 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,26/02/2023,15Z,25.0,56%,1015.6 Hpa,040º (NE),10.8,3/8,1/8 ST,AC,-,-,29.6,22.2,"Scattered clouds, haze"
ABU MUSA,26/02/2023,12Z,26.6,122%,1015.6 Hpa,020º (N),14.4,0/8,-,-,-,-,-,-,Clear
ABU MUSA,26/02/2023,09Z,28.4,57%,1017.2 Hpa,100º (E ),14.4,2/8,1/8 CU,AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,26/02/2023,06Z,26.2,125%,1018.1 Hpa,100º (E ),14.4,5/8,1/8 CU,AC,-,-,-,-,"Cloudy, haze"
ABU MUSA,26/02/2023,03Z,22.0,84%,1016.1 Hpa,060º (NE),14.4,5/8,3/8 ST,AC,-,-,23.6,22.0,"Cloudy, mist"
AHAR,26/02/2023,21Z,1.8,52%,1026.9 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,26/02/2023,18Z,2.7,51%,1027.7 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHAR,26/02/2023,15Z,8.4,34%,1026.6 Hpa,260º (W ),10.8,0/8,-,-,-,-,12.4,0.1,Clear
AHAR,26/02/2023,12Z,11.8,30%,1023.6 Hpa,220º (SW),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,26/02/2023,09Z,10.6,34%,1024.5 Hpa,210º (SW),25.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,26/02/2023,06Z,6.8,43%,1025.4 Hpa,290º (W ),21.6,0/8,-,-,-,-,-,-,Clear
AHAR,26/02/2023,03Z,0.2,64%,1024.5 Hpa,330º (NW),7.2,0/8,-,-,-,-,5.3,-0.3,Clear
AHAR,26/02/2023,00Z,1.2,62%,1022.7 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/02/2023,21Z,19.6,53%,1018.6 Hpa,120º (SE),3.6,2/8,2/8 SC,-,-,-,-,-,Few clouds
AHWAZ,26/02/2023,18Z,21.5,50%,1018.7 Hpa,140º (SE),7.2,5/8,5/8 CB,-,-,Tr(6h),-,-,"Cloudy, haze"
AHWAZ,26/02/2023,15Z,23.4,47%,1017.8 Hpa,130º (SE),10.8,5/8,5/8 CB,-,-,Tr(24h),28.1,15.3,"Cloudy, haze"
