Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,04/09/2007,21Z,35.4,19%,999.7 Hpa,330º (NW),21.6,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ABADAN,04/09/2007,18Z,35.8,28%,999.7 Hpa,330º (NW),10.8,3/8,-,4/8 AC,-,-,-,-,Scattered clouds
ABADAN,04/09/2007,15Z,40.8,15%,999.1 Hpa,240º (SW),7.2,2/8,-,2/8 AC,-,-,47.4,-,Few clouds
ABADAN,04/09/2007,12Z,45.8,10%,999.5 Hpa,150º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,04/09/2007,09Z,45.2,10%,1000.7 Hpa,180º (S ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,04/09/2007,06Z,37.6,22%,1001.4 Hpa,140º (SE),7.2,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADAN,04/09/2007,03Z,26.6,48%,900.0 Hpa,340º (N ),7.2,4/8,3/8 SC,AC,-,-,-,26.6,Scattered clouds
ABADAN,04/09/2007,00Z,30.2,26%,999.1 Hpa,360º (N ),7.2,2/8,-,-,-,-,-,-,Few clouds
ABADEH,04/09/2007,21Z,17.8,30%,1004.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,04/09/2007,18Z,23.0,21%,1003.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,04/09/2007,15Z,26.4,18%,1004.4 Hpa,010º (N),25.2,0/8,-,-,-,-,29.0,-,Clear
ABADEH,04/09/2007,12Z,28.6,16%,1003.4 Hpa,020º (N),25.2,0/8,-,-,-,-,-,-,Clear
ABADEH,04/09/2007,09Z,25.8,18%,1005.3 Hpa,060º (NE),25.2,0/8,-,-,-,-,-,-,Clear
