Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,16/08/2004,21Z,31.0,34%,999.9 Hpa,320º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,16/08/2004,18Z,35.2,25%,999.7 Hpa,320º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,16/08/2004,15Z,41.2,18%,998.9 Hpa,360º (N ),21.6,0/8,-,-,-,-,46.8,-,Clear
ABADAN,16/08/2004,12Z,45.6,10%,998.4 Hpa,330º (NW),32.4,0/8,-,-,-,-,-,-,Clear
ABADAN,16/08/2004,09Z,42.4,15%,999.1 Hpa,330º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,16/08/2004,06Z,35.6,19%,999.8 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,16/08/2004,03Z,23.8,47%,998.2 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,23.8,Clear
ABADAN,16/08/2004,00Z,30.6,33%,999.2 Hpa,350º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,16/08/2004,18Z,30.6,16%,993.7 Hpa,300º (NW),18.0,2/8,2/8 SC,-,-,-,-,-,Few clouds
ABADEH,16/08/2004,15Z,34.8,,994.1 Hpa,TP0º (),-,W/8,3/8 SC,AC,-,-,37.0,-,-
ABADEH,16/08/2004,12Z,36.2,9%,992.1 Hpa,calm.,,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
ABADEH,16/08/2004,09Z,14.6,49%,993.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,16/08/2004,06Z,,0%,995.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,16/08/2004,03Z,18.0,27%,996.6 Hpa,calm.,,0/8,-,-,-,-,-,18.0,Clear
ABADEH,16/08/2004,00Z,23.6,21%,994.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,16/08/2004,15Z,34.4,69%,996.5 Hpa,300º (NW),18.0,0/8,-,-,-,-,35.6,-,"Clear, haze"
ABU MUSA,16/08/2004,12Z,35.0,355%,996.5 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,16/08/2004,09Z,35.2,66%,998.3 Hpa,050º (NE),10.8,1/8,1/8 CU,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,16/08/2004,06Z,33.0,244%,999.0 Hpa,160º (S ),7.2,6/8,6/8 CU/SC,-,-,-,-,-,"Cloudy, haze"
ABU MUSA,16/08/2004,03Z,32.6,79%,997.4 Hpa,calm.,,6/8,6/8 CU/SC,-,-,-,-,32.0,"Cloudy, haze"
AHAR,16/08/2004,21Z,21.2,62%,-,130º (SE),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,16/08/2004,18Z,23.6,56%,-,120º (SE),21.6,0/8,-,-,-,-,-,-,Clear
AHAR,16/08/2004,15Z,27.0,46%,-,090º (E ),25.2,2/8,-,-,-,-,-,-,Few clouds
AHAR,16/08/2004,12Z,28.0,37%,-,090º (E ),28.8,2/8,-,-,-,-,-,-,Few clouds
AHAR,16/08/2004,09Z,27.6,35%,-,090º (E ),25.2,1/8,-,-,-,-,-,-,Few clouds
AHAR,16/08/2004,06Z,23.6,53%,-,120º (SE),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,16/08/2004,03Z,16.6,69%,-,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,16/08/2004,00Z,18.8,65%,-,120º (SE),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/08/2004,21Z,34.2,24%,998.2 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/08/2004,18Z,38.0,18%,998.3 Hpa,290º (W ),25.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/08/2004,15Z,44.0,13%,996.8 Hpa,270º (W ),14.4,0/8,-,-,-,-,46.6,-,Clear
AHWAZ,16/08/2004,12Z,45.2,12%,996.9 Hpa,260º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/08/2004,09Z,41.4,15%,998.1 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/08/2004,06Z,32.8,27%,998.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/08/2004,03Z,26.6,40%,997.3 Hpa,calm.,,0/8,-,-,-,-,-,26.6,Clear
AHWAZ,16/08/2004,00Z,31.4,30%,998.0 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/08/2004,21Z,21.0,16%,999.8 Hpa,110º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/08/2004,18Z,25.2,17%,999.7 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/08/2004,15Z,32.4,10%,997.8 Hpa,270º (W ),18.0,0/8,-,-,-,-,35.6,-,Clear
ALI-GOODARZ,16/08/2004,12Z,35.0,6%,995.5 Hpa,180º (S ),28.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/08/2004,09Z,31.2,12%,997.1 Hpa,260º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/08/2004,06Z,25.0,17%,998.5 Hpa,140º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/08/2004,03Z,17.0,21%,998.7 Hpa,020º (N),25.2,0/8,-,-,-,-,-,17.0,Clear
ALI-GOODARZ,16/08/2004,00Z,17.8,22%,999.0 Hpa,110º (E ),25.2,0/8,-,-,-,-,-,-,Clear
ANZALI,16/08/2004,21Z,28.0,88%,-,360º (N ),14.4,2/8,-,-,-,-,-,-,Few clouds
ANZALI,16/08/2004,18Z,28.2,87%,-,330º (NW),10.8,4/8,-,-,-,-,-,-,Scattered clouds
ANZALI,16/08/2004,15Z,28.6,86%,-,010º (N),14.4,4/8,-,-,-,-,-,-,Scattered clouds
ANZALI,16/08/2004,12Z,29.6,83%,-,030º (NE),18.0,1/8,-,-,-,-,-,-,Few clouds
ANZALI,16/08/2004,09Z,29.2,82%,-,030º (NE),10.8,1/8,-,-,-,-,-,-,Few clouds
ANZALI,16/08/2004,06Z,28.0,86%,-,330º (NW),10.8,2/8,-,-,-,-,-,-,Few clouds
ANZALI,16/08/2004,03Z,24.8,94%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ANZALI,16/08/2004,00Z,25.6,92%,-,240º (SW),10.8,3/8,-,-,-,-,-,-,Scattered clouds
ARAK,16/08/2004,21Z,27.0,29%,996.9 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,16/08/2004,18Z,30.2,21%,997.4 Hpa,100º (E ),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,16/08/2004,15Z,33.2,34%,995.7 Hpa,030º (NE),14.4,1/8,1/8 CU,-,-,-,37.4,-,Few clouds
ARAK,16/08/2004,12Z,36.6,31%,993.4 Hpa,060º (NE),18.0,1/8,1/8 CU,-,-,-,-,-,Few clouds
ARAK,16/08/2004,09Z,33.8,32%,997.4 Hpa,020º (N),18.0,0/8,-,-,-,-,-,-,Clear
ARAK,16/08/2004,06Z,28.8,37%,997.2 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ARAK,16/08/2004,03Z,21.0,55%,997.6 Hpa,calm.,,0/8,-,-,-,-,-,20.8,Clear
ARAK,16/08/2004,00Z,25.0,33%,997.4 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ARDEBIL,16/08/2004,21Z,16.6,80%,-,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ARDEBIL,16/08/2004,18Z,17.6,77%,-,060º (NE),18.0,0/8,-,-,-,-,-,-,Clear
ARDEBIL,16/08/2004,15Z,19.8,75%,-,060º (NE),7.2,2/8,-,-,-,-,-,-,Few clouds
ARDEBIL,16/08/2004,12Z,22.6,66%,-,090º (E ),61.2,2/8,-,-,-,-,-,-,Few clouds
ARDEBIL,16/08/2004,09Z,25.2,57%,-,090º (E ),36.0,2/8,-,-,-,-,-,-,Few clouds
ARDEBIL,16/08/2004,06Z,23.4,48%,-,120º (SE),18.0,1/8,-,-,-,-,-,-,Few clouds
ARDEBIL,16/08/2004,03Z,12.0,84%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ARDEBIL,16/08/2004,00Z,15.6,78%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,16/08/2004,21Z,24.6,90%,1011.6 Hpa,220º (SW),7.2,0/8,-,-,-,-,-,-,Clear
BABULSAR,16/08/2004,18Z,26.4,85%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,16/08/2004,15Z,30.0,65%,1009.7 Hpa,270º (W ),18.0,2/8,1/8 CU,AC,-,-,32.2,-,Few clouds
BABULSAR,16/08/2004,12Z,32.0,60%,-,310º (NW),21.6,3/8,-,-,-,-,-,-,Scattered clouds
BABULSAR,16/08/2004,09Z,31.8,60%,1008.9 Hpa,330º (NW),18.0,5/8,2/8 CU,AC,-,-,-,-,Cloudy
BABULSAR,16/08/2004,06Z,28.6,76%,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
BABULSAR,16/08/2004,03Z,24.8,93%,1007.2 Hpa,180º (S ),7.2,5/8,2/8 SC,AC,-,-,-,24.4,Cloudy
BABULSAR,16/08/2004,00Z,23.8,91%,-,220º (SW),7.2,1/8,-,-,-,-,-,-,Few clouds
BAFT,16/08/2004,21Z,24.0,27%,994.2 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
BAFT,16/08/2004,18Z,26.6,25%,994.1 Hpa,090º (E ),10.8,2/8,3/8 SC,-,-,-,-,-,Few clouds
BAFT,16/08/2004,15Z,31.4,15%,992.7 Hpa,120º (SE),18.0,4/8,4/8 SC,-,-,-,35.4,-,Scattered clouds
BAFT,16/08/2004,12Z,32.4,15%,991.8 Hpa,240º (SW),21.6,5/8,5/8 CB,-,-,-,-,-,Cloudy
BAFT,16/08/2004,09Z,33.8,11%,992.1 Hpa,180º (S ),18.0,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
BAFT,16/08/2004,06Z,31.2,16%,994.0 Hpa,180º (S ),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
BAFT,16/08/2004,03Z,24.2,26%,994.6 Hpa,030º (NE),7.2,1/8,1/8 CU,-,-,-,-,20.0,Few clouds
BAFT,16/08/2004,00Z,22.6,30%,994.7 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
BAM,16/08/2004,21Z,30.8,19%,992.8 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,Clear
BAM,16/08/2004,18Z,34.0,17%,992.8 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
