Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,12/05/2018,21Z,28.4,32%,1001.1 Hpa,350º (N ),28.8,3/8,3/8 SC,-,-,-,-,-,"Scattered clouds, dust"
ABADAN,12/05/2018,18Z,31.4,34%,1000.8 Hpa,020º (N),10.8,8/8,5/8 CB,AC,,-,-,-,"Overcast, dust"
ABADAN,12/05/2018,15Z,34.7,24%,999.3 Hpa,020º (N),10.8,2/8,-,-,CI,-,36.5,-,"Few clouds, dust"
ABADAN,12/05/2018,12Z,36.2,20%,999.8 Hpa,030º (NE),18.0,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, dust"
ABADAN,12/05/2018,09Z,32.7,27%,1002.0 Hpa,060º (NE),25.2,8/8,5/8 CB,AC,,-,-,-,"Overcast, dust"
ABADAN,12/05/2018,06Z,27.2,39%,1003.2 Hpa,350º (N ),7.2,8/8,5/8 CB,AC,,-,-,-,"Overcast, dust"
ABADAN,12/05/2018,03Z,24.2,56%,1003.2 Hpa,040º (NE),18.0,7/8,4/8 CB,AC,-,-,-,23.9,"Cloudy, dust"
ABADAN,12/05/2018,00Z,25.7,49%,1003.4 Hpa,070º (E ),28.8,6/8,4/8 CB,AC,-,-,-,-,"Cloudy, dust"
ABADEH,12/05/2018,21Z,9.0,85%,1007.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,12/05/2018,18Z,10.6,71%,1009.6 Hpa,050º (NE),7.2,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADEH,12/05/2018,15Z,13.2,63%,1005.9 Hpa,010º (N),36.0,8/8,4/8 CB,AC,,-,15.2,-,Overcast
ABADEH,12/05/2018,12Z,14.8,53%,1005.2 Hpa,100º (E ),18.0,7/8,5/8 CB,AC,-,-,-,-,Cloudy
ABADEH,12/05/2018,09Z,11.4,73%,1009.7 Hpa,040º (NE),7.2,7/8,3/8 SC,AC,-,-,-,-,Cloudy
ABADEH,12/05/2018,06Z,8.8,73%,1012.1 Hpa,calm.,,8/8,5/8 CB,AC,,0.4(6h),-,-,"Overcast, rain showers"
ABADEH,12/05/2018,03Z,9.4,60%,1008.4 Hpa,240º (SW),25.2,6/8,-,3/8 AC,CI,-,-,9.0,Cloudy
ABADEH,12/05/2018,00Z,9.8,59%,1006.6 Hpa,250º (W ),25.2,4/8,-,4/8 AC,-,-,-,-,Scattered clouds
ABU MUSA,12/05/2018,15Z,31.0,39%,1002.3 Hpa,060º (NE),25.2,3/8,-,-,CI,-,35.8,-,"Scattered clouds, haze"
ABU MUSA,12/05/2018,12Z,33.8,81%,1003.2 Hpa,070º (E ),18.0,3/8,-,-,CI,-,-,-,"Scattered clouds, haze"
