Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,27/04/2008,21Z,25.8,48%,1006.4 Hpa,180º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,27/04/2008,18Z,30.8,28%,1006.4 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,27/04/2008,15Z,40.2,6%,1005.8 Hpa,360º (N ),18.0,0/8,-,-,-,-,42.4,-,Clear
ABADAN,27/04/2008,12Z,41.2,8%,1007.2 Hpa,360º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,27/04/2008,09Z,37.4,22%,1009.3 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,27/04/2008,06Z,32.0,29%,1010.2 Hpa,100º (E ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,27/04/2008,03Z,21.2,73%,1009.1 Hpa,calm.,,0/8,-,-,-,-,-,21.0,"Clear, haze"
ABADAN,27/04/2008,00Z,22.6,72%,1009.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/04/2008,21Z,16.4,18%,1006.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/04/2008,18Z,19.2,13%,1006.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/04/2008,15Z,24.2,10%,1009.1 Hpa,calm.,,3/8,3/8 SC,-,-,-,27.4,-,Scattered clouds
ABADEH,27/04/2008,12Z,26.6,8%,1008.5 Hpa,calm.,,2/8,2/8 CU,-,-,-,-,-,Few clouds
ABADEH,27/04/2008,09Z,25.6,9%,1010.2 Hpa,calm.,,2/8,2/8 CU,-,-,-,-,-,Few clouds
ABADEH,27/04/2008,06Z,20.8,12%,1012.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/04/2008,03Z,7.6,22%,1013.3 Hpa,calm.,,0/8,-,-,-,-,-,6.8,Clear
ABADEH,27/04/2008,00Z,9.8,18%,1011.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,27/04/2008,15Z,27.6,70%,1005.4 Hpa,290º (W ),21.6,0/8,-,-,-,-,29.6,-,"Clear, haze"
ABU MUSA,27/04/2008,12Z,29.4,180%,1005.9 Hpa,260º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,27/04/2008,09Z,28.8,76%,1007.9 Hpa,210º (SW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,27/04/2008,06Z,27.0,207%,1008.9 Hpa,200º (S ),28.8,0/8,-,-,-,-,-,-,"Clear, mist"
ABU MUSA,27/04/2008,03Z,25.6,87%,1008.0 Hpa,210º (SW),14.4,0/8,-,-,-,-,-,25.4,"Clear, mist"
AHAR,27/04/2008,21Z,16.4,31%,1006.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,27/04/2008,18Z,19.4,29%,1007.6 Hpa,calm.,,4/8,-,-,CI,-,-,-,Scattered clouds
AHAR,27/04/2008,15Z,27.0,20%,1007.5 Hpa,300º (NW),25.2,5/8,-,-,CI,-,31.0,-,Cloudy
AHAR,27/04/2008,12Z,31.0,8%,1007.0 Hpa,210º (SW),32.4,5/8,1/8 CU,-,CI,-,-,-,Cloudy
AHAR,27/04/2008,09Z,29.0,12%,1009.3 Hpa,230º (SW),10.8,6/8,1/8 CU,-,CI,-,-,-,Cloudy
AHAR,27/04/2008,06Z,20.4,35%,1012.8 Hpa,240º (SW),7.2,6/8,-,-,CI,-,-,-,Cloudy
AHAR,27/04/2008,03Z,12.0,46%,1014.7 Hpa,calm.,,3/8,1/8 CU,-,CI,-,-,10.0,Scattered clouds
AHAR,27/04/2008,00Z,12.6,51%,1013.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/04/2008,21Z,27.8,33%,1005.4 Hpa,190º (S ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/04/2008,18Z,34.0,17%,1005.4 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/04/2008,15Z,39.4,12%,1004.9 Hpa,360º (N ),3.6,0/8,-,-,-,-,42.0,-,Clear
AHWAZ,27/04/2008,12Z,41.0,8%,1005.9 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/04/2008,09Z,37.8,10%,1008.5 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,27/04/2008,06Z,30.8,23%,1010.3 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,27/04/2008,03Z,21.8,42%,1009.4 Hpa,070º (E ),3.6,0/8,-,-,-,-,-,21.8,"Clear, haze"
AHWAZ,27/04/2008,00Z,24.2,34%,1008.9 Hpa,150º (SE),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ALI-GOODARZ,27/04/2008,21Z,13.0,23%,1009.3 Hpa,120º (SE),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/04/2008,18Z,17.6,24%,1009.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/04/2008,15Z,23.8,15%,1010.6 Hpa,180º (S ),18.0,3/8,3/8 SC,-,-,-,26.2,-,Scattered clouds
ALI-GOODARZ,27/04/2008,12Z,24.4,7%,1009.9 Hpa,090º (E ),32.4,5/8,5/8 CB,-,-,-,-,-,Cloudy
ALI-GOODARZ,27/04/2008,09Z,24.2,10%,1010.8 Hpa,150º (SE),36.0,3/8,3/8 CB,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,27/04/2008,06Z,20.2,18%,1013.9 Hpa,130º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/04/2008,03Z,10.6,28%,1014.8 Hpa,120º (SE),32.4,0/8,-,-,-,-,-,10.2,Clear
ALI-GOODARZ,27/04/2008,00Z,12.2,30%,1012.8 Hpa,130º (SE),28.8,0/8,-,-,-,-,-,-,Clear
ANZALI,27/04/2008,21Z,17.4,91%,1009.5 Hpa,120º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ANZALI,27/04/2008,18Z,18.0,88%,1011.1 Hpa,030º (NE),7.2,3/8,-,-,CI,-,-,-,Scattered clouds
ANZALI,27/04/2008,15Z,18.6,77%,1011.5 Hpa,090º (E ),14.4,6/8,2/8 SC,AC,CI,-,20.0,-,Cloudy
ANZALI,27/04/2008,12Z,19.4,27%,1014.0 Hpa,060º (NE),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,27/04/2008,09Z,18.2,82%,1016.0 Hpa,060º (NE),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,27/04/2008,06Z,18.6,197%,1018.5 Hpa,010º (N),10.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
ANZALI,27/04/2008,03Z,16.8,93%,1018.9 Hpa,360º (N ),10.8,3/8,3/8 ST,-,-,-,-,16.6,Scattered clouds
ANZALI,27/04/2008,00Z,17.2,91%,1019.2 Hpa,280º (W ),7.2,1/8,-,1/8 AC,-,-,-,-,Few clouds
ARAK,27/04/2008,21Z,14.4,44%,1007.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,27/04/2008,18Z,19.8,23%,1009.2 Hpa,210º (SW),7.2,1/8,1/8 SC,-,-,-,-,-,Few clouds
ARAK,27/04/2008,15Z,25.4,18%,1010.2 Hpa,180º (S ),7.2,6/8,6/8 CB,-,-,-,31.0,-,Cloudy
ARAK,27/04/2008,12Z,28.8,14%,1008.5 Hpa,260º (W ),18.0,6/8,6/8 CU,-,-,-,-,-,Cloudy
ARAK,27/04/2008,09Z,28.4,13%,1010.1 Hpa,090º (E ),21.6,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ARAK,27/04/2008,06Z,21.8,29%,1012.7 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ARAK,27/04/2008,03Z,12.2,46%,1014.2 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,11.6,Few clouds
ARAK,27/04/2008,00Z,13.4,39%,1012.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
