Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,15/07/2009,21Z,33.0,18%,996.4 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,15/07/2009,18Z,34.6,17%,996.3 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,15/07/2009,15Z,41.8,12%,995.6 Hpa,350º (N ),28.8,0/8,-,-,-,-,45.4,-,"Clear, dust"
ABADAN,15/07/2009,12Z,44.4,7%,996.3 Hpa,350º (N ),39.6,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,15/07/2009,09Z,43.0,8%,998.0 Hpa,330º (NW),36.0,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,15/07/2009,06Z,36.2,15%,998.5 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,15/07/2009,03Z,29.0,29%,998.1 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,28.6,"Clear, dust"
ABADAN,15/07/2009,00Z,29.6,25%,997.7 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,15/07/2009,21Z,33.8,20%,995.4 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,15/07/2009,18Z,37.4,16%,994.7 Hpa,330º (NW),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,15/07/2009,15Z,42.0,10%,993.6 Hpa,330º (NW),32.4,0/8,-,-,-,-,45.6,-,"Clear, dust"
AHWAZ,15/07/2009,12Z,45.0,7%,993.9 Hpa,330º (NW),36.0,,-,-,-,-,-,-,dust
AHWAZ,15/07/2009,09Z,42.2,11%,995.4 Hpa,290º (W ),25.2,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,15/07/2009,06Z,34.8,17%,996.5 Hpa,290º (W ),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,15/07/2009,03Z,30.6,27%,996.7 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,30.6,"Clear, dust"
AHWAZ,15/07/2009,00Z,32.4,20%,996.3 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, dust"
ANZALI,15/07/2009,21Z,27.6,77%,1001.8 Hpa,330º (NW),32.4,0/8,-,-,-,-,-,-,Clear
ANZALI,15/07/2009,18Z,28.0,77%,1001.1 Hpa,330º (NW),28.8,5/8,2/8 ST,AC,-,-,-,-,Cloudy
ANZALI,15/07/2009,15Z,29.2,72%,1000.6 Hpa,320º (NW),28.8,0/8,-,-,-,-,31.4,-,Clear
ANZALI,15/07/2009,12Z,30.6,53%,1001.8 Hpa,330º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,15/07/2009,09Z,31.0,58%,1002.4 Hpa,350º (N ),21.6,0/8,-,-,-,-,-,-,Clear
ANZALI,15/07/2009,06Z,30.0,29%,1003.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,15/07/2009,03Z,26.0,76%,1002.9 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,25.4,Clear
ANZALI,15/07/2009,00Z,26.6,84%,1002.1 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,15/07/2009,21Z,27.0,19%,990.2 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ARAK,15/07/2009,18Z,29.6,15%,992.0 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ARAK,15/07/2009,15Z,33.4,12%,992.2 Hpa,060º (NE),28.8,2/8,-,2/8 AC,-,-,39.2,-,"Few clouds, haze"
ARAK,15/07/2009,12Z,36.0,10%,990.4 Hpa,060º (NE),21.6,5/8,-,5/8 AC,-,-,-,-,"Cloudy, haze"
ARAK,15/07/2009,09Z,36.8,7%,990.6 Hpa,090º (E ),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,15/07/2009,06Z,28.8,19%,994.5 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,15/07/2009,03Z,19.0,35%,996.9 Hpa,calm.,,0/8,-,-,-,-,-,18.4,"Clear, dust"
ARAK,15/07/2009,00Z,21.6,32%,994.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,15/07/2009,21Z,26.8,85%,1000.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,15/07/2009,18Z,28.0,78%,1000.3 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
BABULSAR,15/07/2009,15Z,30.8,68%,1000.9 Hpa,270º (W ),10.8,2/8,-,2/8 AC,-,-,33.0,-,Few clouds
BABULSAR,15/07/2009,12Z,32.8,63%,1000.7 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,Clear
BABULSAR,15/07/2009,09Z,32.2,64%,1001.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,15/07/2009,06Z,31.0,69%,1002.2 Hpa,240º (SW),10.8,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
BABULSAR,15/07/2009,03Z,26.4,87%,1002.1 Hpa,calm.,,4/8,-,-,CI,-,-,25.4,Scattered clouds
BABULSAR,15/07/2009,00Z,25.8,90%,1001.1 Hpa,240º (SW),10.8,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,15/07/2009,21Z,32.7,81%,994.5 Hpa,090º (E ),14.4,3/8,3/8 SC,-,-,-,-,-,"Scattered clouds, mist"
BANDARABBASS,15/07/2009,18Z,33.0,82%,994.5 Hpa,100º (E ),18.0,3/8,3/8 SC,-,-,-,-,-,"Scattered clouds, mist"
BANDARABBASS,15/07/2009,15Z,35.5,62%,992.0 Hpa,170º (S ),14.4,0/8,-,-,-,-,38.8,-,"Clear, haze"
